"","tag_code","Tag_date","exposure_start_date","exposure_end_date","exposure_begin","exposure_end","exposure_duration","censor_approach","censor_ladder","Species","Length..mm.","Weight..g.","Age"
"814","900_226000137600",2013-05-03 12:00:00,2013-06-16 00:00:00,NA,1044,1068,24,NA,NA,"Alosa pseudoharengus",212,220,NA
"815","900_226000137600",2013-05-03 12:00:00,2013-06-17 00:00:00,NA,1068,1092,24,NA,NA,"Alosa pseudoharengus",212,220,NA
"816","900_226000137600",2013-05-03 12:00:00,2013-06-18 00:00:00,NA,1092,1116,24,NA,NA,"Alosa pseudoharengus",212,220,NA
"817","900_226000137600",2013-05-03 12:00:00,2013-06-19 00:00:00,NA,1116,1140,24,NA,NA,"Alosa pseudoharengus",212,220,NA
"818","900_226000137609",2014-05-08 12:00:00,2014-05-08 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",213,100,3
"819","900_226000137609",2014-05-08 12:00:00,2014-05-09 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",213,100,3
"820","900_226000137609",2014-05-08 12:00:00,2014-05-10 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",213,100,3
"821","900_226000137609",2014-05-08 12:00:00,2014-05-11 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",213,100,3
"822","900_226000137609",2014-05-08 12:00:00,2014-05-12 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",213,100,3
"823","900_226000137609",2014-05-08 12:00:00,2014-05-13 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",213,100,3
"824","900_226000137609",2014-05-08 12:00:00,2014-05-14 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",213,100,3
"825","900_226000137609",2014-05-08 12:00:00,2014-05-15 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",213,100,3
"826","900_226000137609",2014-05-08 12:00:00,2014-05-16 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",213,100,3
"827","900_226000137609",2014-05-08 12:00:00,2014-05-17 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",213,100,3
"828","900_226000137609",2014-05-08 12:00:00,2014-05-18 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",213,100,3
"829","900_226000137609",2014-05-08 12:00:00,2014-05-19 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",213,100,3
"830","900_226000137609",2014-05-08 12:00:00,2014-05-19 04:01:31,2014-05-19 04:02:17,256.025277777778,256.038055555622,0.0127777778440077,NA,0,"Alosa aestivalis",213,100,3
"831","900_226000137609",2014-05-08 12:00:00,2014-05-20 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",213,100,3
"832","900_226000137609",2014-05-08 12:00:00,2014-05-21 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",213,100,3
"833","900_226000137609",2014-05-08 12:00:00,2014-05-22 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",213,100,3
"834","900_226000137609",2014-05-08 12:00:00,2014-05-23 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",213,100,3
"835","900_226000137609",2014-05-08 12:00:00,2014-05-23 13:38:11,2014-05-23 13:39:47,361.636388888955,361.663055555556,0.0266666666004198,NA,0,"Alosa aestivalis",213,100,3
"836","900_226000137609",2014-05-08 12:00:00,2014-05-24 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",213,100,3
"837","900_226000137609",2014-05-08 12:00:00,2014-05-25 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",213,100,3
"838","900_226000137609",2014-05-08 12:00:00,2014-05-26 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",213,100,3
"839","900_226000137609",2014-05-08 12:00:00,2014-05-27 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",213,100,3
"840","900_226000137609",2014-05-08 12:00:00,2014-05-28 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",213,100,3
"841","900_226000137609",2014-05-08 12:00:00,2014-05-29 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",213,100,3
"842","900_226000137609",2014-05-08 12:00:00,2014-05-30 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",213,100,3
"843","900_226000137609",2014-05-08 12:00:00,2014-05-31 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",213,100,3
"844","900_226000137609",2014-05-08 12:00:00,2014-06-01 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",213,100,3
"845","900_226000137609",2014-05-08 12:00:00,2014-06-02 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",213,100,3
"846","900_226000137609",2014-05-08 12:00:00,2014-06-03 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",213,100,3
"847","900_226000137609",2014-05-08 12:00:00,2014-06-04 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",213,100,3
"848","900_226000137609",2014-05-08 12:00:00,2014-06-05 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",213,100,3
"849","900_226000137609",2014-05-08 12:00:00,2014-06-06 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",213,100,3
"850","900_226000137609",2014-05-08 12:00:00,2014-06-07 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",213,100,3
"851","900_226000137609",2014-05-08 12:00:00,2014-06-08 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",213,100,3
"852","900_226000137609",2014-05-08 12:00:00,2014-06-09 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",213,100,3
"853","900_226000137609",2014-05-08 12:00:00,2014-06-10 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",213,100,3
"854","900_226000137609",2014-05-08 12:00:00,2014-06-11 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",213,100,3
"855","900_226000137609",2014-05-08 12:00:00,2014-06-12 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",213,100,3
"856","900_226000137609",2014-05-08 12:00:00,2014-06-13 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",213,100,3
"857","900_226000137609",2014-05-08 12:00:00,2014-06-14 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",213,100,3
"858","900_226000137609",2014-05-08 12:00:00,2014-06-15 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",213,100,3
"859","900_226000137609",2014-05-08 12:00:00,2014-06-16 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",213,100,3
"860","900_226000137609",2014-05-08 12:00:00,2014-06-17 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",213,100,3
"861","900_226000137609",2014-05-08 12:00:00,2014-06-18 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",213,100,3
"862","900_226000137609",2014-05-08 12:00:00,2014-06-19 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",213,100,3
"863","900_226000137609",2014-05-08 12:00:00,2014-06-20 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",213,100,3
"864","900_226000137609",2014-05-08 12:00:00,2014-06-21 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",213,100,3
"865","900_226000137609",2014-05-08 12:00:00,2014-06-22 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",213,100,3
"866","900_226000137609",2014-05-08 12:00:00,2014-06-23 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",213,100,3
"867","900_226000137609",2014-05-08 12:00:00,2014-06-24 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",213,100,3
"868","900_226000137609",2014-05-08 12:00:00,2014-06-25 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",213,100,3
"869","900_226000137609",2014-05-08 12:00:00,2014-06-26 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",213,100,3
"870","900_226000137609",2014-05-08 12:00:00,2014-06-27 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",213,100,3
"871","900_226000137609",2014-05-08 12:00:00,2014-06-28 00:00:00,NA,1212,1236,24,NA,NA,"Alosa aestivalis",213,100,3
"872","900_226000137609",2014-05-08 12:00:00,2014-06-29 00:00:00,NA,1236,1260,24,NA,NA,"Alosa aestivalis",213,100,3
"873","900_226000137609",2014-05-08 12:00:00,2014-06-30 00:00:00,NA,1260,1284,24,NA,NA,"Alosa aestivalis",213,100,3
"874","900_226000137609",2014-05-08 12:00:00,2014-07-01 00:00:00,NA,1284,1308,24,NA,NA,"Alosa aestivalis",213,100,3
"875","900_226000137614",2013-05-03 12:00:00,2013-05-03 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",215,155,3
"876","900_226000137614",2013-05-03 12:00:00,2013-05-04 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",215,155,3
"877","900_226000137614",2013-05-03 12:00:00,2013-05-05 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",215,155,3
"878","900_226000137614",2013-05-03 12:00:00,2013-05-06 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",215,155,3
"879","900_226000137614",2013-05-03 12:00:00,2013-05-07 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",215,155,3
"880","900_226000137614",2013-05-03 12:00:00,2013-05-08 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",215,155,3
"881","900_226000137614",2013-05-03 12:00:00,2013-05-09 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",215,155,3
"882","900_226000137614",2013-05-03 12:00:00,2013-05-10 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",215,155,3
"883","900_226000137614",2013-05-03 12:00:00,2013-05-10 06:12:31,2013-05-10 06:12:43,162.208611111111,162.211944444511,0.00333333339955288,NA,0,"Alosa aestivalis",215,155,3
"884","900_226000137614",2013-05-03 12:00:00,2013-05-11 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",215,155,3
"885","900_226000137614",2013-05-03 12:00:00,2013-05-12 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",215,155,3
"886","900_226000137614",2013-05-03 12:00:00,2013-05-13 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",215,155,3
"887","900_226000137614",2013-05-03 12:00:00,2013-05-14 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",215,155,3
"888","900_226000137614",2013-05-03 12:00:00,2013-05-15 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",215,155,3
"889","900_226000137614",2013-05-03 12:00:00,2013-05-16 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",215,155,3
"890","900_226000137614",2013-05-03 12:00:00,2013-05-17 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",215,155,3
"891","900_226000137614",2013-05-03 12:00:00,2013-05-18 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",215,155,3
"892","900_226000137614",2013-05-03 12:00:00,2013-05-19 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",215,155,3
"893","900_226000137614",2013-05-03 12:00:00,2013-05-20 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",215,155,3
"894","900_226000137614",2013-05-03 12:00:00,2013-05-21 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",215,155,3
"895","900_226000137614",2013-05-03 12:00:00,2013-05-22 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",215,155,3
"896","900_226000137614",2013-05-03 12:00:00,2013-05-23 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",215,155,3
"897","900_226000137614",2013-05-03 12:00:00,2013-05-24 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",215,155,3
"898","900_226000137614",2013-05-03 12:00:00,2013-05-25 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",215,155,3
"899","900_226000137614",2013-05-03 12:00:00,2013-05-26 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",215,155,3
"900","900_226000137614",2013-05-03 12:00:00,2013-05-27 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",215,155,3
"901","900_226000137614",2013-05-03 12:00:00,2013-05-28 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",215,155,3
"902","900_226000137614",2013-05-03 12:00:00,2013-05-29 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",215,155,3
"903","900_226000137614",2013-05-03 12:00:00,2013-05-30 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",215,155,3
"904","900_226000137614",2013-05-03 12:00:00,2013-05-31 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",215,155,3
"905","900_226000137614",2013-05-03 12:00:00,2013-06-01 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",215,155,3
"906","900_226000137614",2013-05-03 12:00:00,2013-06-02 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",215,155,3
"907","900_226000137614",2013-05-03 12:00:00,2013-06-03 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",215,155,3
"908","900_226000137614",2013-05-03 12:00:00,2013-06-04 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",215,155,3
"909","900_226000137614",2013-05-03 12:00:00,2013-06-05 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",215,155,3
"910","900_226000137614",2013-05-03 12:00:00,2013-06-06 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",215,155,3
"911","900_226000137614",2013-05-03 12:00:00,2013-06-07 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",215,155,3
"912","900_226000137614",2013-05-03 12:00:00,2013-06-08 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",215,155,3
"913","900_226000137614",2013-05-03 12:00:00,2013-06-09 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",215,155,3
"914","900_226000137614",2013-05-03 12:00:00,2013-06-10 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",215,155,3
"915","900_226000137614",2013-05-03 12:00:00,2013-06-11 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",215,155,3
"916","900_226000137614",2013-05-03 12:00:00,2013-06-12 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",215,155,3
"917","900_226000137614",2013-05-03 12:00:00,2013-06-13 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",215,155,3
"918","900_226000137614",2013-05-03 12:00:00,2013-06-14 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",215,155,3
"919","900_226000137614",2013-05-03 12:00:00,2013-06-15 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",215,155,3
"920","900_226000137614",2013-05-03 12:00:00,2013-06-16 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",215,155,3
"921","900_226000137614",2013-05-03 12:00:00,2013-06-17 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",215,155,3
"922","900_226000137614",2013-05-03 12:00:00,2013-06-18 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",215,155,3
"923","900_226000137614",2013-05-03 12:00:00,2013-06-19 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",215,155,3
"924","900_226000137615",2014-04-15 12:00:00,2014-04-15 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",236,200,NA
"925","900_226000137615",2014-04-15 12:00:00,2014-04-16 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",236,200,NA
"926","900_226000137615",2014-04-15 12:00:00,2014-04-17 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",236,200,NA
"927","900_226000137615",2014-04-15 12:00:00,2014-04-18 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",236,200,NA
"928","900_226000137615",2014-04-15 12:00:00,2014-04-19 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",236,200,NA
"929","900_226000137615",2014-04-15 12:00:00,2014-04-20 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",236,200,NA
"930","900_226000137615",2014-04-15 12:00:00,2014-04-21 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",236,200,NA
"931","900_226000137615",2014-04-15 12:00:00,2014-04-22 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",236,200,NA
"932","900_226000137615",2014-04-15 12:00:00,2014-04-23 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",236,200,NA
"933","900_226000137615",2014-04-15 12:00:00,2014-04-24 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",236,200,NA
"934","900_226000137615",2014-04-15 12:00:00,2014-04-25 00:00:00,NA,228,252,24,NA,NA,"Alosa aestivalis",236,200,NA
"935","900_226000137615",2014-04-15 12:00:00,2014-04-26 00:00:00,NA,252,276,24,NA,NA,"Alosa aestivalis",236,200,NA
"936","900_226000137615",2014-04-15 12:00:00,2014-04-27 00:00:00,NA,276,300,24,NA,NA,"Alosa aestivalis",236,200,NA
"937","900_226000137615",2014-04-15 12:00:00,2014-04-28 00:00:00,NA,300,324,24,NA,NA,"Alosa aestivalis",236,200,NA
"938","900_226000137615",2014-04-15 12:00:00,2014-04-28 08:05:24,2014-04-28 08:05:53,308.090000000066,308.098333333267,0.00833333320082374,NA,0,"Alosa aestivalis",236,200,NA
"939","900_226000137615",2014-04-15 12:00:00,2014-04-29 00:00:00,NA,324,348,24,NA,NA,"Alosa aestivalis",236,200,NA
"940","900_226000137615",2014-04-15 12:00:00,2014-04-30 00:00:00,NA,348,372,24,NA,NA,"Alosa aestivalis",236,200,NA
"941","900_226000137615",2014-04-15 12:00:00,2014-05-01 00:00:00,NA,372,396,24,NA,NA,"Alosa aestivalis",236,200,NA
"942","900_226000137615",2014-04-15 12:00:00,2014-05-02 00:00:00,NA,396,420,24,NA,NA,"Alosa aestivalis",236,200,NA
"943","900_226000137615",2014-04-15 12:00:00,2014-05-03 00:00:00,NA,420,444,24,NA,NA,"Alosa aestivalis",236,200,NA
"944","900_226000137615",2014-04-15 12:00:00,2014-05-04 00:00:00,NA,444,468,24,NA,NA,"Alosa aestivalis",236,200,NA
"945","900_226000137615",2014-04-15 12:00:00,2014-05-05 00:00:00,NA,468,492,24,NA,NA,"Alosa aestivalis",236,200,NA
"946","900_226000137615",2014-04-15 12:00:00,2014-05-06 00:00:00,NA,492,516,24,NA,NA,"Alosa aestivalis",236,200,NA
"947","900_226000137615",2014-04-15 12:00:00,2014-05-07 00:00:00,NA,516,540,24,NA,NA,"Alosa aestivalis",236,200,NA
"948","900_226000137615",2014-04-15 12:00:00,2014-05-08 00:00:00,NA,540,564,24,NA,NA,"Alosa aestivalis",236,200,NA
"949","900_226000137615",2014-04-15 12:00:00,2014-05-09 00:00:00,NA,564,588,24,NA,NA,"Alosa aestivalis",236,200,NA
"950","900_226000137615",2014-04-15 12:00:00,2014-05-10 00:00:00,NA,588,612,24,NA,NA,"Alosa aestivalis",236,200,NA
"951","900_226000137615",2014-04-15 12:00:00,2014-05-11 00:00:00,NA,612,636,24,NA,NA,"Alosa aestivalis",236,200,NA
"952","900_226000137615",2014-04-15 12:00:00,2014-05-12 00:00:00,NA,636,660,24,NA,NA,"Alosa aestivalis",236,200,NA
"953","900_226000137615",2014-04-15 12:00:00,2014-05-13 00:00:00,NA,660,684,24,NA,NA,"Alosa aestivalis",236,200,NA
"954","900_226000137615",2014-04-15 12:00:00,2014-05-14 00:00:00,NA,684,708,24,NA,NA,"Alosa aestivalis",236,200,NA
"955","900_226000137615",2014-04-15 12:00:00,2014-05-15 00:00:00,NA,708,732,24,NA,NA,"Alosa aestivalis",236,200,NA
"956","900_226000137615",2014-04-15 12:00:00,2014-05-16 00:00:00,NA,732,756,24,NA,NA,"Alosa aestivalis",236,200,NA
"957","900_226000137615",2014-04-15 12:00:00,2014-05-17 00:00:00,NA,756,780,24,NA,NA,"Alosa aestivalis",236,200,NA
"958","900_226000137615",2014-04-15 12:00:00,2014-05-18 00:00:00,NA,780,804,24,NA,NA,"Alosa aestivalis",236,200,NA
"959","900_226000137615",2014-04-15 12:00:00,2014-05-19 00:00:00,NA,804,828,24,NA,NA,"Alosa aestivalis",236,200,NA
"960","900_226000137615",2014-04-15 12:00:00,2014-05-20 00:00:00,NA,828,852,24,NA,NA,"Alosa aestivalis",236,200,NA
"961","900_226000137615",2014-04-15 12:00:00,2014-05-21 00:00:00,NA,852,876,24,NA,NA,"Alosa aestivalis",236,200,NA
"962","900_226000137615",2014-04-15 12:00:00,2014-05-22 00:00:00,NA,876,900,24,NA,NA,"Alosa aestivalis",236,200,NA
"963","900_226000137615",2014-04-15 12:00:00,2014-05-23 00:00:00,NA,900,924,24,NA,NA,"Alosa aestivalis",236,200,NA
"964","900_226000137615",2014-04-15 12:00:00,2014-05-24 00:00:00,NA,924,948,24,NA,NA,"Alosa aestivalis",236,200,NA
"965","900_226000137615",2014-04-15 12:00:00,2014-05-25 00:00:00,NA,948,972,24,NA,NA,"Alosa aestivalis",236,200,NA
"966","900_226000137615",2014-04-15 12:00:00,2014-05-26 00:00:00,NA,972,996,24,NA,NA,"Alosa aestivalis",236,200,NA
"967","900_226000137615",2014-04-15 12:00:00,2014-05-27 00:00:00,NA,996,1020,24,NA,NA,"Alosa aestivalis",236,200,NA
"968","900_226000137615",2014-04-15 12:00:00,2014-05-28 00:00:00,NA,1020,1044,24,NA,NA,"Alosa aestivalis",236,200,NA
"969","900_226000137615",2014-04-15 12:00:00,2014-05-29 00:00:00,NA,1044,1068,24,NA,NA,"Alosa aestivalis",236,200,NA
"970","900_226000137615",2014-04-15 12:00:00,2014-05-30 00:00:00,NA,1068,1092,24,NA,NA,"Alosa aestivalis",236,200,NA
"971","900_226000137615",2014-04-15 12:00:00,2014-05-31 00:00:00,NA,1092,1116,24,NA,NA,"Alosa aestivalis",236,200,NA
"972","900_226000137615",2014-04-15 12:00:00,2014-06-01 00:00:00,NA,1116,1140,24,NA,NA,"Alosa aestivalis",236,200,NA
"973","900_226000137615",2014-04-15 12:00:00,2014-06-02 00:00:00,NA,1140,1164,24,NA,NA,"Alosa aestivalis",236,200,NA
"974","900_226000137615",2014-04-15 12:00:00,2014-06-03 00:00:00,NA,1164,1188,24,NA,NA,"Alosa aestivalis",236,200,NA
"975","900_226000137615",2014-04-15 12:00:00,2014-06-04 00:00:00,NA,1188,1212,24,NA,NA,"Alosa aestivalis",236,200,NA
"976","900_226000137615",2014-04-15 12:00:00,2014-06-05 00:00:00,NA,1212,1236,24,NA,NA,"Alosa aestivalis",236,200,NA
"977","900_226000137615",2014-04-15 12:00:00,2014-06-06 00:00:00,NA,1236,1260,24,NA,NA,"Alosa aestivalis",236,200,NA
"978","900_226000137615",2014-04-15 12:00:00,2014-06-07 00:00:00,NA,1260,1284,24,NA,NA,"Alosa aestivalis",236,200,NA
"979","900_226000137615",2014-04-15 12:00:00,2014-06-08 00:00:00,NA,1284,1308,24,NA,NA,"Alosa aestivalis",236,200,NA
"980","900_226000137615",2014-04-15 12:00:00,2014-06-09 00:00:00,NA,1308,1332,24,NA,NA,"Alosa aestivalis",236,200,NA
"981","900_226000137615",2014-04-15 12:00:00,2014-06-10 00:00:00,NA,1332,1356,24,NA,NA,"Alosa aestivalis",236,200,NA
"982","900_226000137615",2014-04-15 12:00:00,2014-06-11 00:00:00,NA,1356,1380,24,NA,NA,"Alosa aestivalis",236,200,NA
"983","900_226000137615",2014-04-15 12:00:00,2014-06-12 00:00:00,NA,1380,1404,24,NA,NA,"Alosa aestivalis",236,200,NA
"984","900_226000137615",2014-04-15 12:00:00,2014-06-13 00:00:00,NA,1404,1428,24,NA,NA,"Alosa aestivalis",236,200,NA
"985","900_226000137615",2014-04-15 12:00:00,2014-06-14 00:00:00,NA,1428,1452,24,NA,NA,"Alosa aestivalis",236,200,NA
"986","900_226000137615",2014-04-15 12:00:00,2014-06-15 00:00:00,NA,1452,1476,24,NA,NA,"Alosa aestivalis",236,200,NA
"987","900_226000137615",2014-04-15 12:00:00,2014-06-16 00:00:00,NA,1476,1500,24,NA,NA,"Alosa aestivalis",236,200,NA
"988","900_226000137615",2014-04-15 12:00:00,2014-06-17 00:00:00,NA,1500,1524,24,NA,NA,"Alosa aestivalis",236,200,NA
"989","900_226000137615",2014-04-15 12:00:00,2014-06-18 00:00:00,NA,1524,1548,24,NA,NA,"Alosa aestivalis",236,200,NA
"990","900_226000137615",2014-04-15 12:00:00,2014-06-19 00:00:00,NA,1548,1572,24,NA,NA,"Alosa aestivalis",236,200,NA
"991","900_226000137615",2014-04-15 12:00:00,2014-06-20 00:00:00,NA,1572,1596,24,NA,NA,"Alosa aestivalis",236,200,NA
"992","900_226000137615",2014-04-15 12:00:00,2014-06-21 00:00:00,NA,1596,1620,24,NA,NA,"Alosa aestivalis",236,200,NA
"993","900_226000137615",2014-04-15 12:00:00,2014-06-22 00:00:00,NA,1620,1644,24,NA,NA,"Alosa aestivalis",236,200,NA
"994","900_226000137615",2014-04-15 12:00:00,2014-06-23 00:00:00,NA,1644,1668,24,NA,NA,"Alosa aestivalis",236,200,NA
"995","900_226000137615",2014-04-15 12:00:00,2014-06-24 00:00:00,NA,1668,1692,24,NA,NA,"Alosa aestivalis",236,200,NA
"996","900_226000137615",2014-04-15 12:00:00,2014-06-25 00:00:00,NA,1692,1716,24,NA,NA,"Alosa aestivalis",236,200,NA
"997","900_226000137615",2014-04-15 12:00:00,2014-06-26 00:00:00,NA,1716,1740,24,NA,NA,"Alosa aestivalis",236,200,NA
"998","900_226000137615",2014-04-15 12:00:00,2014-06-27 00:00:00,NA,1740,1764,24,NA,NA,"Alosa aestivalis",236,200,NA
"999","900_226000137615",2014-04-15 12:00:00,2014-06-28 00:00:00,NA,1764,1788,24,NA,NA,"Alosa aestivalis",236,200,NA
"1000","900_226000137615",2014-04-15 12:00:00,2014-06-29 00:00:00,NA,1788,1812,24,NA,NA,"Alosa aestivalis",236,200,NA
"1001","900_226000137615",2014-04-15 12:00:00,2014-06-30 00:00:00,NA,1812,1836,24,NA,NA,"Alosa aestivalis",236,200,NA
"1002","900_226000137615",2014-04-15 12:00:00,2014-07-01 00:00:00,NA,1836,1860,24,NA,NA,"Alosa aestivalis",236,200,NA
"1003","900_226000137625",2014-05-08 12:00:00,2014-05-08 12:00:00,NA,0,12,12,NA,NA,"Alosa aestivalis",205,125,3
"1004","900_226000137625",2014-05-08 12:00:00,2014-05-09 00:00:00,NA,12,36,24,NA,NA,"Alosa aestivalis",205,125,3
"1005","900_226000137625",2014-05-08 12:00:00,2014-05-10 00:00:00,NA,36,60,24,NA,NA,"Alosa aestivalis",205,125,3
"1006","900_226000137625",2014-05-08 12:00:00,2014-05-11 00:00:00,NA,60,84,24,NA,NA,"Alosa aestivalis",205,125,3
"1007","900_226000137625",2014-05-08 12:00:00,2014-05-12 00:00:00,NA,84,108,24,NA,NA,"Alosa aestivalis",205,125,3
"1008","900_226000137625",2014-05-08 12:00:00,2014-05-13 00:00:00,NA,108,132,24,NA,NA,"Alosa aestivalis",205,125,3
"1009","900_226000137625",2014-05-08 12:00:00,2014-05-14 00:00:00,NA,132,156,24,NA,NA,"Alosa aestivalis",205,125,3
"1010","900_226000137625",2014-05-08 12:00:00,2014-05-15 00:00:00,NA,156,180,24,NA,NA,"Alosa aestivalis",205,125,3
"1011","900_226000137625",2014-05-08 12:00:00,2014-05-16 00:00:00,NA,180,204,24,NA,NA,"Alosa aestivalis",205,125,3
"1012","900_226000137625",2014-05-08 12:00:00,2014-05-17 00:00:00,NA,204,228,24,NA,NA,"Alosa aestivalis",205,125,3
