=~=~=~=~=~=~=~=~=~=~=~=	PuTTY	log	2013.05.27	8:57:05	=~=~=~=~=~=~=~=~=~=~=~=										
UP															
															
Oregon	RFID	Datalogger	Version	'4.04	'										
Datalogger	functions														
	UP	upload	detection	records											
	UH	show	upload	history											
	UT	upload	time	records											
TagTracker	functions														
	EX	export	TagTracker	database											
	IM	import	TagTracker	database											
Reader	configuration														
	DT	set	date	and	time										
	FR	factory	reset	datalogger	and	reader									
	ON	set	automatic	on/off	times										
	CG	change	reader	settings											
	MX	enter	mux	sequence											
	MV	set	minimum	voltage	before	shutdown									
	DM	select	detection	messages	to	display									
	CO	enter	comment	to	log	file									
Performance	monitor														
	SS	show	scans	per	second	and	pulse	timings							
	AD	show	reader	"voltages,"	amperages										
	AV	calibrate	analog	voltage											
	RT	read	board	temperature											
	WR	write	tag	id											
															
>UP															
05/25/2013	18:48:06	00:00.0	R	0000_0000000174764544	A3	1	8108								
05/25/2013	18:50:21	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/25/2013	19:03:03	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/25/2013	19:04:19	00:00.0	R	0000_0000000174764573	A1	1	5560								
05/25/2013	19:05:19	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/25/2013	19:18:00	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/25/2013	19:32:57	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/25/2013	19:35:04	00:00.0	R	0000_0000000174764573	A1	1	5560								
05/25/2013	19:35:16	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/25/2013	19:50:14	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/25/2013	20:05:13	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/25/2013	20:05:50	00:00.0	R	0000_0000000174764573	A1	1	5560								
05/25/2013	20:20:10	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/25/2013	20:35:08	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/25/2013	20:36:35	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/25/2013	20:47:43	00:00.0	R	0000_0000000174764544	A3	1	13519								
05/25/2013	20:50:07	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/25/2013	21:02:41	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/25/2013	21:05:05	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/25/2013	21:07:20	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/25/2013	21:20:03	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/25/2013	21:32:35	00:00.0	R	0000_0000000174764544	A3	1	5408								
05/25/2013	21:38:04	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/25/2013	21:47:33	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/25/2013	21:49:59	00:00.0	R	0000_0000000180573686	A2	1	5412								
05/25/2013	22:08:50	00:00.0	R	0000_0000000174764573	A1	1	5560								
05/25/2013	22:17:29	00:00.0	R	0000_0000000174764544	A3	1	5410								
05/25/2013	22:19:55	00:00.0	R	0000_0000000180573686	A2	1	5412								
05/25/2013	22:32:26	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/25/2013	22:39:35	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/25/2013	22:47:24	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/25/2013	22:49:52	00:00.0	R	0000_0000000180573686	A2	1	5412								
05/25/2013	23:02:21	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/25/2013	23:10:20	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/25/2013	23:17:19	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/25/2013	23:19:48	00:00.0	R	0000_0000000180573686	A2	1	5412								
05/25/2013	23:32:17	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/25/2013	23:41:05	00:00.0	R	0000_0000000174764573	A1	1	5560								
05/26/2013	0:11:50	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/26/2013	0:17:11	00:00.0	R	0000_0000000174764544	A3	1	8118								
05/26/2013	0:19:41	00:00.0	R	0000_0000000180573686	A2	1	10827								
05/26/2013	0:32:09	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	0:34:38	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	0:47:06	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	0:49:37	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	1:04:35	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	1:13:20	00:00.0	R	0000_0000000174764573	A1	1	11120								
05/26/2013	1:17:02	00:00.0	R	0000_0000000174764544	A3	1	5410								
05/26/2013	1:19:33	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	1:31:59	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/26/2013	1:46:58	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/26/2013	2:01:56	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/26/2013	2:19:25	00:00.0	R	0000_0000000180573686	A2	1	10824								
05/26/2013	2:31:51	00:00.0	R	0000_0000000174764544	A3	1	5410								
05/26/2013	2:34:23	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	2:45:35	00:00.0	R	0000_0000000174764573	A1	1	16680								
05/26/2013	2:46:49	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/26/2013	3:01:47	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/26/2013	3:04:20	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/26/2013	3:16:19	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/26/2013	3:16:45	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/26/2013	3:19:18	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	3:31:43	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/26/2013	3:34:16	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	3:46:40	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	3:47:05	00:00.0	R	0000_0000000174764573	A1	1	5560								
05/26/2013	3:49:14	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	4:01:37	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/26/2013	4:04:13	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	4:31:31	00:00.0	R	0000_0000000174764544	A3	1	5406								
05/26/2013	4:34:08	00:00.0	R	0000_0000000180573686	A2	1	5411								
05/26/2013	4:48:40	00:00.0	R	0000_0000000174764573	A1	1	11136								
05/26/2013	4:49:06	00:00.0	R	0000_0000000180573686	A2	1	2704								
05/26/2013	5:01:25	00:00.0	R	0000_0000000174764544	A3	1	5404								
05/26/2013	5:04:03	00:00.0	R	0000_0000000180573686	A2	1	2704								
05/26/2013	5:16:22	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	5:19:01	00:00.0	R	0000_0000000180573686	A2	1	2704								
05/26/2013	5:19:28	00:00.0	R	0000_0000000174764573	A1	1	5570								
05/26/2013	5:31:18	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	5:46:15	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/26/2013	5:50:16	00:00.0	R	0000_0000000174764573	A1	1	5569								
05/26/2013	6:01:12	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	6:03:53	00:00.0	R	0000_0000000180573686	A2	1	8115								
05/26/2013	6:16:09	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	6:18:51	00:00.0	R	0000_0000000180573686	A2	1	2704								
05/26/2013	6:21:04	00:00.0	R	0000_0000000174764573	A1	1	5568								
05/26/2013	6:46:03	00:00.0	R	0000_0000000174764544	A3	1	5405								
05/26/2013	6:48:47	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/26/2013	6:51:51	00:00.0	R	0000_0000000174764573	A1	1	5568								
05/26/2013	7:00:59	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	7:03:46	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	7:15:56	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	7:22:39	00:00.0	R	0000_0000000174764573	A1	1	5567								
05/26/2013	7:30:53	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	7:33:42	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/26/2013	7:45:49	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/26/2013	7:48:40	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	7:53:26	00:00.0	R	0000_0000000174764573	A1	1	5567								
05/26/2013	8:00:45	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/26/2013	8:03:37	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	8:15:42	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/26/2013	8:30:38	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/26/2013	8:33:34	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/26/2013	8:45:34	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/26/2013	8:48:32	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	8:54:59	00:00.0	R	0000_0000000174764573	A1	1	11133								
05/26/2013	9:00:31	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/26/2013	9:03:30	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	9:15:27	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	9:18:28	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	9:25:46	00:00.0	R	0000_0000000174764573	A1	1	5565								
05/26/2013	9:33:26	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	9:45:20	00:00.0	R	0000_0000000174764544	A3	1	5402								
05/26/2013	9:48:24	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	9:56:32	00:00.0	R	0000_0000000174764573	A1	1	5565								
05/26/2013	10:00:15	00:00.0	R	0000_0000000174764544	A3	1	2699								
05/26/2013	10:03:22	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	10:18:20	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	10:30:07	00:00.0	R	0000_0000000174764544	A3	1	5401								
05/26/2013	10:45:02	00:00.0	R	0000_0000000174764544	A3	1	2696								
05/26/2013	11:03:13	00:00.0	R	0000_0000000180573686	A2	1	8119								
05/26/2013	11:14:49	00:00.0	R	0000_0000000174764544	A3	1	5387								
05/26/2013	11:18:11	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	11:28:52	00:00.0	R	0000_0000000174764573	A1	1	16700								
05/26/2013	11:29:43	00:00.0	R	0000_0000000174764544	A3	1	2692								
05/26/2013	11:33:08	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	11:59:38	00:00.0	R	0000_0000000174764573	A1	1	5565								
05/26/2013	12:03:04	00:00.0	R	0000_0000000180573686	A2	1	5412								
05/26/2013	12:29:17	00:00.0	R	0000_0000000174764544	A3	1	10775								
05/26/2013	12:30:25	00:00.0	R	0000_0000000174764573	A1	1	5565								
05/26/2013	12:59:04	00:00.0	R	0000_0000000174764544	A3	1	5384								
05/26/2013	13:01:12	00:00.0	R	0000_0000000174764573	A1	1	5566								
05/26/2013	13:13:58	00:00.0	R	0000_0000000174764544	A3	1	2693								
05/26/2013	13:17:55	00:00.0	R	0000_0000000180573686	A2	1	13537								
05/26/2013	13:47:53	00:00.0	R	0000_0000000180573686	A2	1	5417								
05/26/2013	14:02:51	00:00.0	R	0000_0000000180573686	A2	1	2708								
05/26/2013	14:13:34	00:00.0	R	0000_0000000174764544	A3	1	10779								
05/26/2013	14:17:50	00:00.0	R	0000_0000000180573686	A2	1	2708								
05/26/2013	14:28:29	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/26/2013	14:32:49	00:00.0	R	0000_0000000180573686	A2	1	2708								
05/26/2013	14:33:33	00:00.0	R	0000_0000000174764573	A1	1	16703								
05/26/2013	14:47:47	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	14:58:19	00:00.0	R	0000_0000000174764544	A3	1	5396								
05/26/2013	15:02:45	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	15:13:14	00:00.0	R	0000_0000000174764544	A3	1	2698								
05/26/2013	15:17:43	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	15:28:09	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/26/2013	15:35:08	00:00.0	R	0000_0000000174764573	A1	1	11138								
05/26/2013	15:43:04	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/26/2013	15:47:40	00:00.0	R	0000_0000000180573686	A2	1	5415								
05/26/2013	16:17:37	00:00.0	R	0000_0000000180573686	A2	1	5416								
05/26/2013	16:27:51	00:00.0	R	0000_0000000174764544	A3	1	8099								
05/26/2013	16:32:36	00:00.0	R	0000_0000000180573686	A2	1	2708								
05/26/2013	16:36:43	00:00.0	R	0000_0000000174764573	A1	1	11136								
05/26/2013	16:42:47	00:00.0	R	0000_0000000174764544	A3	1	2699								
05/26/2013	16:47:34	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	16:57:43	00:00.0	R	0000_0000000174764544	A3	1	2700								
05/26/2013	17:12:39	00:00.0	R	0000_0000000174764544	A3	1	2699								
05/26/2013	17:17:30	00:00.0	R	0000_0000000180573686	A2	1	5413								
05/26/2013	17:27:35	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/26/2013	17:32:28	00:00.0	R	0000_0000000180573686	A2	1	2708								
05/26/2013	17:38:14	00:00.0	R	0000_0000000174764573	A1	1	11127								
05/26/2013	17:42:32	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/26/2013	18:09:00	00:00.0	R	0000_0000000174764573	A1	1	5562								
05/26/2013	18:17:22	00:00.0	R	0000_0000000180573686	A2	1	8119								
05/26/2013	18:39:45	00:00.0	R	0000_0000000174764573	A1	1	5561								
05/26/2013	18:47:17	00:00.0	R	0000_0000000180573686	A2	1	5410								
05/26/2013	18:57:16	00:00.0	R	0000_0000000174764544	A3	1	13514								
05/26/2013	19:02:15	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	19:10:30	00:00.0	R	0000_0000000174764573	A1	1	5560								
05/26/2013	19:12:13	00:00.0	R	0000_0000000174764544	A3	1	2703								
05/26/2013	19:17:13	00:00.0	R	0000_0000000180573686	A2	1	2705								
05/26/2013	19:42:07	00:00.0	R	0000_0000000174764544	A3	1	5405								
05/26/2013	19:47:08	00:00.0	R	0000_0000000180573686	A2	1	5410								
05/26/2013	20:12:01	00:00.0	R	0000_0000000174764544	A3	1	5408								
05/26/2013	20:17:04	00:00.0	R	0000_0000000180573686	A2	1	5411								
05/26/2013	20:26:59	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	20:32:03	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	20:42:45	00:00.0	R	0000_0000000174764573	A1	1	16679								
05/26/2013	20:56:54	00:00.0	R	0000_0000000174764544	A3	1	5410								
05/26/2013	21:01:59	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/26/2013	21:11:52	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/26/2013	21:13:29	00:00.0	R	0000_0000000174764573	A1	1	5559								
05/26/2013	21:16:58	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	21:26:50	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	21:31:56	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	21:41:47	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	21:44:14	00:00.0	R	0000_0000000174764573	A1	1	5558								
05/26/2013	21:46:54	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	21:56:45	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	22:01:53	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	22:11:42	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/26/2013	22:14:58	00:00.0	R	0000_0000000174764573	A1	1	5557								
05/26/2013	22:16:51	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/26/2013	22:31:49	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	22:41:38	00:00.0	R	0000_0000000174764544	A3	1	5411								
05/26/2013	22:45:42	00:00.0	R	0000_0000000174764573	A1	1	5557								
05/26/2013	22:56:36	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/26/2013	23:16:26	00:00.0	R	0000_0000000174764573	A1	1	5557								
05/26/2013	23:16:45	00:00.0	R	0000_0000000180573686	A2	1	8123								
05/26/2013	23:26:32	00:00.0	R	0000_0000000174764544	A3	1	5411								
05/26/2013	23:31:43	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	23:41:29	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/26/2013	23:46:42	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/26/2013	23:47:10	00:00.0	R	0000_0000000174764573	A1	1	5556								
05/27/2013	0:01:40	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	0:11:25	00:00.0	R	0000_0000000174764544	A3	1	5410								
05/27/2013	0:16:39	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	0:17:54	00:00.0	R	0000_0000000174764573	A1	1	5556								
05/27/2013	0:26:23	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/27/2013	0:31:37	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	0:41:21	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/27/2013	0:46:36	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	0:56:19	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/27/2013	1:01:34	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	1:11:17	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/27/2013	1:16:33	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	1:19:21	00:00.0	R	0000_0000000174764573	A1	1	11114								
05/27/2013	1:26:15	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/27/2013	1:31:31	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	1:41:13	00:00.0	R	0000_0000000174764544	A3	1	2705								
05/27/2013	1:46:30	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	1:50:05	00:00.0	R	0000_0000000174764573	A1	1	5556								
05/27/2013	2:01:28	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	2:11:09	00:00.0	R	0000_0000000174764544	A3	1	5413								
05/27/2013	2:16:27	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	2:20:49	00:00.0	R	0000_0000000174764573	A1	1	5556								
05/27/2013	2:26:08	00:00.0	R	0000_0000000174764544	A3	1	2707								
05/27/2013	2:31:25	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	2:46:23	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/27/2013	2:56:04	00:00.0	R	0000_0000000174764544	A3	1	5414								
05/27/2013	3:01:22	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/27/2013	3:16:20	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/27/2013	3:22:17	00:00.0	R	0000_0000000174764573	A1	1	11114								
05/27/2013	3:26:00	00:00.0	R	0000_0000000174764544	A3	1	5412								
05/27/2013	3:31:18	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/27/2013	3:40:58	00:00.0	R	0000_0000000174764544	A3	1	2706								
05/27/2013	3:53:01	00:00.0	R	0000_0000000174764573	A1	1	5557								
05/27/2013	4:01:14	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/27/2013	4:10:55	00:00.0	R	0000_0000000174764544	A3	1	5413								
05/27/2013	4:16:12	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/27/2013	4:23:47	00:00.0	R	0000_0000000174764573	A1	1	5565								
05/27/2013	4:25:52	00:00.0	R	0000_0000000174764544	A3	1	2704								
05/27/2013	4:31:11	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	4:54:36	00:00.0	R	0000_0000000174764573	A1	1	5571								
05/27/2013	4:55:46	00:00.0	R	0000_0000000174764544	A3	1	5407								
05/27/2013	5:01:07	00:00.0	R	0000_0000000180573686	A2	1	5414								
05/27/2013	5:10:43	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/27/2013	5:16:05	00:00.0	R	0000_0000000180573686	A2	1	2707								
05/27/2013	5:31:03	00:00.0	R	0000_0000000180573686	A2	1	2706								
05/27/2013	5:40:20	reader	startup	detected											
05/27/2013	5:40:21	reader	startup	detected											
05/27/2013	5:40:23	reader	startup	detected											
05/27/2013	5:40:23	reader	startup	detected											
05/27/2013	5:37:52	reader	startup	detected											
05/27/2013	5:40:38	reader	startup	detected											
05/27/2013	5:40:38	00:00.0	R	0000_0000000174764544	A3	1	5403								
05/27/2013	5:40:38	supply	power	ok	12.2V										
05/27/2013	5:41:12	database	file	opened											
05/27/2013	5:41:12	starting	reader	after	power	up									
05/27/2013	5:41:12	00:00.0	R	0000_0000000180573686	A2	1	284								
---------	upload	13	done	---------											
															
>AD															
	supply	supply	clock												
	amps	volts	volts												
															
Rx	0.2	Tx	A1	0.89	A3	2	EA	0.65	12.1	V	0	V	48:15.9		
															
Rx	0.15	Tx	A1	0.9	A2	0.93	A3	2	EA	0.56	12.1	V	0	V	48:16.5
															
Rx	0.19	Tx	A1	0.89	A2	0.94	A3	1.87	EA	0.57	12.1	V	0	V	48:17.0
															
Rx	0.16	Tx	A1	0.88	A2	0.94	A3	2.01	EA	0.57	12.1	V	0	V	48:17.5
															
Rx	0.16	Tx	A1	0.89	A2	0.9	A3	2.01	EA	0.56	12.1	V	0	V	48:17.0
															
Rx	0.16	Tx	A1	0.88	A2	0.94	A3	1.99	EA	0.56	12.1	V	0	V	48:18.5
															
Rx	0.16	Tx	A1	0.89	A2	0.93	A3	2.01	EA	0.57	12.1	V	0	V	48:19.0
															
Rx	0.16	Tx	A1	0.88	A2	0.94	A3	2	EA	0.56	12.1	V	0	V	48:19.5
															
>															
