=~=~=~=~=~=~=~=~=~=~=~=	PuTTY	log	2013.05.22	8:47:01	=~=~=~=~=~=~=~=~=~=~=~=										
05/17/2013	10:07:13	00:00.0	A	900_226000135086	A3	1	52								
05/17/2013	10:07:15	00:00.0	A	900_226000135086	A3	1	2								
05/17/2013	10:28:59	00:00.0	R	0000_0000000180573686	A2	1	2273								
05/17/2013	10:30:07	00:00.0	A	900_226000135086	A3	1	164								
05/17/2013	10:31:45	00:00.0	R	0000_0000000174764573	A1	1	55110								
05/17/2013	10:43:57	00:00.0	R	0000_0000000180573686	A2	1	1128								
05/17/2013	10:48:46	00:00.7	A	900_226000137655	A3	3	134								
05/17/2013	10:49:13	00:00.0	A	900_226000137655	A3	1	4								
05/17/2013	10:49:21	00:00.0	A	900_226000137655	A3	1	7								
05/17/2013	10:49:39	00:00.3	A	900_226000137655	A3	2	3								
05/17/2013	10:49:59	00:00.0	A	900_226000137655	A3	1	10								
05/17/2013	10:50:16	00:00.0	A	900_226000137678	A3	1	7								
05/17/2013	10:50:26	00:00.0	A	900_226000137655	A3	1	11								
05/17/2013	10:50:28	00:00.0	A	900_226000137655	A3	1	3								
05/17/2013	10:50:40	00:00.7	A	900_226000137655	A3	3	4								
05/17/2013	10:50:42	00:00.3	A	900_226000137655	A3	2	3								
05/17/2013	10:50:51	00:00.3	A	900_226000137678	A3	2	5								
05/17/2013	10:51:30	00:00.0	A	900_226000137655	A3	1	19								
05/17/2013	10:51:39	00:00.0	A	900_226000137678	A3	1	6								
05/17/2013	10:52:00	00:00.0	A	900_226000137678	A3	1	13								
05/17/2013	10:52:00	00:02.3	A	900_226000137678	A3	2	1								
05/17/2013	10:52:07	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	10:52:07	00:02.3	A	900_226000137678	A3	2	1								
05/17/2013	10:52:11	00:00.3	A	900_226000137678	A3	2	2								
05/17/2013	10:52:20	00:00.0	A	900_226000137655	A3	1	5								
05/17/2013	10:52:21	00:00.0	A	900_226000137678	A3	1	2								
05/17/2013	10:52:31	00:00.3	A	900_226000137655	A3	2	1								
05/17/2013	10:52:33	00:00.0	A	900_226000137655	A3	1	3								
05/17/2013	10:52:38	00:00.3	A	900_226000137678	A3	2	3								
05/17/2013	10:52:51	00:00.0	A	900_226000137678	A3	1	5								
05/17/2013	10:52:59	00:00.0	A	900_226000137678	A3	1	8								
05/17/2013	10:53:03	00:00.0	A	900_226000137678	A3	1	9								
05/17/2013	10:53:17	00:07.0	A	900_226000137655	A3	3	4								
05/17/2013	10:53:41	00:00.0	A	900_226000137678	A3	1	7								
05/17/2013	10:53:45	00:00.3	A	900_226000137678	A3	2	2								
05/17/2013	10:53:57	00:00.0	A	900_226000137678	A3	1	5								
05/17/2013	10:54:34	00:00.0	A	900_226000137678	A3	1	13								
05/17/2013	10:54:35	00:00.0	A	900_226000137678	A3	1	3								
05/17/2013	10:58:01	00:00.0	A	900_226000137591	A3	1	32								
05/17/2013	11:00:09	00:00.0	A	900_226000135099	A3	1	31								
05/17/2013	11:01:00	00:00.0	A	900_226000137591	A3	1	7								
05/17/2013	11:01:31	00:00.0	R	0000_0000000174764544	A3	1	7								
05/17/2013	11:02:28	00:00.3	A	900_226000137591	A3	2	13								
05/17/2013	11:05:36	00:00.0	A	900_226000137678	A3	1	32								
05/17/2013	11:05:43	00:00.0	A	900_226000137678	A3	1	3								
05/17/2013	11:07:22	00:00.3	A	900_226000137623	A3	2	22								
05/17/2013	11:07:27	00:00.3	A	900_226000137623	A3	2	3								
05/17/2013	11:07:40	00:00.3	A	900_226000137623	A3	2	11								
05/17/2013	11:07:41	00:00.0	A	900_226000137678	A3	1	0								
05/17/2013	11:07:54	00:00.3	A	900_226000137623	A3	2	6								
05/17/2013	11:08:12	00:00.3	A	900_226000137623	A3	2	8								
05/17/2013	11:08:42	00:00.0	A	900_226000137623	A3	1	9								
05/17/2013	11:08:49	00:00.0	A	900_226000137623	A3	1	4								
05/17/2013	11:08:54	00:00.0	A	900_226000137623	A3	1	7								
05/17/2013	11:09:02	00:00.0	A	900_226000137678	A3	1	3								
05/17/2013	11:09:08	00:00.3	A	900_226000137678	A3	2	4								
05/17/2013	11:09:28	00:00.3	A	900_226000137678	A3	2	11								
05/17/2013	11:09:38	00:00.3	A	900_226000137678	A3	2	8								
05/17/2013	11:09:52	00:00.0	A	900_226000137623	A3	1	3								
05/17/2013	11:09:54	00:00.0	A	900_226000137678	A3	1	1								
05/17/2013	11:10:00	00:00.3	A	900_226000137623	A3	2	1								
05/17/2013	11:10:29	00:00.0	A	900_226000137623	A3	1	20								
05/17/2013	11:10:44	00:00.0	A	900_226000137678	A3	1	9								
05/17/2013	11:10:53	00:00.0	A	900_226000137623	A3	1	5								
05/17/2013	11:10:55	00:00.0	A	900_226000137623	A3	1	1								
05/17/2013	11:11:09	00:00.0	A	900_226000137623	A3	1	3								
05/17/2013	11:12:17	00:00.3	A	900_226000137678	A3	2	17								
05/17/2013	11:12:19	00:00.3	A	900_226000137678	A3	2	3								
05/17/2013	11:12:54	00:00.0	A	900_226000137678	A3	1	22								
05/17/2013	11:12:56	00:00.0	A	900_226000137678	A3	1	1								
05/17/2013	11:13:54	00:00.0	R	0000_0000000180573686	A2	1	2401								
05/17/2013	11:14:53	00:00.0	A	900_226000137678	A3	1	34								
05/17/2013	11:16:03	00:00.3	A	900_226000137678	A3	2	30								
05/17/2013	11:16:24	00:00.0	R	0000_0000000174764544	A3	1	4								
05/17/2013	11:16:30	00:00.3	A	900_226000137678	A3	2	0								
05/17/2013	11:17:23	00:00.3	A	900_226000137678	A3	2	13								
05/17/2013	11:17:23	00:00.0	A	900_226000137678	A3	1	1								
05/17/2013	11:17:53	00:01.0	A	900_226000137678	A3	4	18								
05/17/2013	11:18:06	00:00.3	A	900_226000137678	A3	2	6								
05/17/2013	11:18:37	00:01.0	A	900_226000137678	A3	4	9								
05/17/2013	11:18:38	00:02.0	A	900_226000137678	A3	4	1								
05/17/2013	11:18:42	00:01.7	A	900_226000137678	A3	6	6								
05/17/2013	11:18:58	00:00.3	A	900_226000137678	A3	2	2								
05/17/2013	11:19:08	00:00.3	A	900_226000137678	A3	2	5								
05/17/2013	11:19:12	00:00.3	A	900_226000137678	A3	2	3								
05/17/2013	11:19:25	00:00.0	A	900_226000137678	A3	1	1								
05/17/2013	11:20:10	00:00.0	A	900_226000135099	A3	1	9								
05/17/2013	11:21:32	00:00.7	A	900_226000135099	A3	3	10								
05/17/2013	11:22:09	00:00.0	A	900_226000135099	A3	1	12								
05/17/2013	11:22:35	00:00.0	A	900_226000135099	A3	1	9								
05/17/2013	11:23:18	00:00.3	A	900_226000135099	A3	2	9								
05/17/2013	11:28:53	00:00.0	R	0000_0000000180573686	A2	1	1170								
05/17/2013	11:31:17	00:00.0	R	0000_0000000174764544	A3	1	75								
05/17/2013	11:33:20	00:00.0	R	0000_0000000174764573	A1	1	27605								
05/17/2013	11:33:27	00:00.3	A	900_226000137612	A3	2	22								
05/17/2013	11:33:47	00:00.0	A	900_226000137612	A3	1	6								
05/17/2013	11:33:53	00:00.3	A	900_226000137612	A3	2	4								
05/17/2013	11:40:59	00:00.0	A	900_226000137678	A3	1	66								
05/17/2013	11:41:29	00:00.0	A	900_226000137678	A3	1	8								
05/17/2013	11:42:15	00:00.0	A	900_226000137678	A3	1	8								
05/17/2013	11:43:51	00:00.0	R	0000_0000000180573686	A2	1	1119								
05/17/2013	11:44:05	00:00.0	A	900_226000137678	A3	1	36								
05/17/2013	11:44:46	00:00.0	A	900_226000137678	A3	1	9								
05/17/2013	11:45:19	00:00.3	A	900_226000137678	A3	2	10								
05/17/2013	11:45:30	00:00.0	A	900_226000137678	A3	1	7								
05/17/2013	11:45:31	00:00.0	A	900_226000137678	A3	1	1								
05/17/2013	11:45:37	59:59.3	A	900_226000137678	A3	2	1								
05/17/2013	11:46:10	00:00.0	R	0000_0000000174764544	A3	1	12								
05/17/2013	11:46:14	00:00.0	A	900_226000137678	A3	1	2								
05/17/2013	11:46:26	00:00.0	A	900_226000137678	A3	1	7								
05/17/2013	11:46:34	00:00.0	A	900_226000137678	A3	1	1								
05/17/2013	11:46:58	00:00.7	A	900_226000137678	A3	3	5								
05/17/2013	11:47:02	00:00.3	A	900_226000137678	A3	2	2								
05/17/2013	11:47:08	00:00.3	A	900_226000137678	A3	2	2								
05/17/2013	11:47:41	00:00.0	A	900_226000137678	A3	1	13								
05/17/2013	11:49:17	00:00.0	A	900_226000135086	A3	1	20								
05/17/2013	11:49:35	00:00.0	A	900_226000135086	A3	1	6								
05/17/2013	11:51:03	00:00.3	A	900_226000137678	A3	2	14								
05/17/2013	11:51:20	00:00.3	A	900_226000137678	A3	2	6								
05/17/2013	12:01:03	00:00.0	R	0000_0000000174764544	A3	1	58								
05/17/2013	12:04:08	00:00.0	R	0000_0000000174764573	A1	1	14140								
05/17/2013	12:05:20	00:00.7	A	900_226000135099	A3	3	35								
05/17/2013	12:08:34	00:00.0	A	900_226000135099	A3	1	23								
05/17/2013	12:15:57	00:00.0	R	0000_0000000174764544	A3	1	46								
05/17/2013	12:30:50	00:00.0	R	0000_0000000174764544	A3	1	90								
05/17/2013	12:34:56	00:00.0	R	0000_0000000174764573	A1	1	14230								
05/17/2013	12:40:27	00:00.0	A	900_226000135099	A3	1	61								
05/17/2013	12:41:03	00:00.3	A	900_226000135099	A3	2	6								
05/17/2013	12:45:43	00:00.0	R	0000_0000000174764544	A3	1	30								
05/17/2013	12:49:37	00:00.7	A	900_226000137678	A3	3	31								
05/17/2013	12:50:56	00:00.0	A	900_226000135086	A3	1	11								
05/17/2013	12:54:15	00:00.0	A	900_226000135086	A3	1	24								
05/17/2013	12:54:42	00:00.0	A	900_226000135086	A3	1	13								
05/17/2013	12:54:44	00:00.0	A	900_226000135086	A3	1	2								
05/17/2013	12:54:46	00:00.0	A	900_226000135086	A3	1	1								
05/17/2013	12:54:52	00:00.0	A	900_226000135086	A3	1	4								
05/17/2013	12:55:07	00:00.0	A	900_226000135086	A3	1	3								
05/17/2013	12:55:14	00:00.0	A	900_226000135086	A3	1	4								
05/17/2013	12:55:29	00:00.0	A	900_226000135086	A3	1	1								
05/17/2013	12:55:52	00:00.3	A	900_226000135086	A3	2	9								
05/17/2013	12:56:17	00:00.0	A	900_226000135086	A3	1	11								
05/17/2013	12:56:19	00:00.0	A	900_226000135086	A3	1	3								
05/17/2013	12:57:13	00:00.0	A	900_226000135086	A3	1	13								
05/17/2013	12:57:30	00:00.0	A	900_226000135086	A3	1	4								
05/17/2013	12:57:43	00:00.0	A	900_226000135086	A3	1	5								
05/17/2013	12:58:20	00:00.0	A	900_226000135086	A3	1	7								
05/17/2013	12:58:28	00:00.0	A	900_226000135086	A3	1	2								
05/17/2013	12:58:37	00:00.0	A	900_226000135086	A3	1	6								
05/17/2013	12:58:43	00:00.0	A	900_226000135086	A3	1	4								
05/17/2013	12:58:45	00:00.0	R	0000_0000000180573686	A2	1	5830								
05/17/2013	12:59:06	00:00.0	A	900_226000135086	A3	1	6								
05/17/2013	12:59:26	00:00.0	A	900_226000135086	A3	1	4								
05/17/2013	12:59:26	00:00.0	A	900_226000135086	A3	1	1								
05/17/2013	13:00:10	00:00.0	A	900_226000135086	A3	1	11								
05/17/2013	13:00:21	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	13:00:36	00:00.0	R	0000_0000000174764544	A3	1	10								
05/17/2013	13:01:33	00:00.3	A	900_226000137678	A3	2	22								
05/17/2013	13:01:39	00:00.0	A	900_226000137678	A3	1	3								
05/17/2013	13:05:44	00:00.0	R	0000_0000000174764573	A1	1	13645								
05/17/2013	13:13:43	00:00.0	R	0000_0000000180573686	A2	1	1122								
05/17/2013	13:14:06	00:00.0	A	900_226000135086	A3	1	116								
05/17/2013	13:14:28	00:00.3	A	900_226000137633	A3	2	19								
05/17/2013	13:14:39	00:00.3	A	900_226000135086	A3	2	6								
05/17/2013	13:14:47	00:00.3	A	900_226000135086	A3	2	8								
05/17/2013	13:15:31	00:00.0	R	0000_0000000174764544	A3	1	15								
05/17/2013	13:15:37	00:00.3	A	900_226000135086	A3	2	4								
05/17/2013	13:17:19	00:00.0	A	900_226000137612	A3	1	16								
05/17/2013	13:17:33	00:00.0	A	900_226000137612	A3	1	6								
05/17/2013	13:17:53	00:00.7	A	900_226000137612	A3	3	8								
05/17/2013	13:17:53	00:00.0	A	900_226000137612	A3	1	1								
05/17/2013	13:17:56	00:00.0	A	900_226000137612	A3	1	1								
05/17/2013	13:18:09	00:00.3	A	900_226000137612	A3	2	1								
05/17/2013	13:18:17	00:00.0	A	900_226000137612	A3	1	4								
05/17/2013	13:18:45	00:00.0	A	900_226000137623	A3	1	13								
05/17/2013	13:18:50	00:00.0	A	900_226000137612	A3	1	4								
05/17/2013	13:18:52	00:00.0	A	900_226000137623	A3	1	1								
05/17/2013	13:19:22	00:00.3	A	900_226000135086	A3	2	19								
05/17/2013	13:19:22	00:01.7	A	900_226000135086	A3	3	1								
05/17/2013	13:19:37	00:00.0	A	900_226000137623	A3	1	0								
05/17/2013	13:19:41	00:00.3	A	900_226000137623	A3	2	3								
05/17/2013	13:19:46	00:00.0	A	900_226000137623	A3	1	1								
05/17/2013	13:26:20	00:00.0	A	900_226000137678	A3	1	66								
05/17/2013	13:27:20	00:00.0	A	900_226000137593	A3	1	16								
05/17/2013	13:27:30	00:00.3	A	900_226000137678	A3	2	6								
05/17/2013	13:27:46	00:00.0	A	900_226000137678	A3	1	9								
05/17/2013	13:28:03	00:00.3	A	900_226000137678	A3	2	5								
05/17/2013	13:28:42	00:00.0	R	0000_0000000180573686	A2	1	1001								
05/17/2013	13:29:04	00:00.0	A	900_226000137623	A3	1	22								
05/17/2013	13:29:24	00:00.3	A	900_226000135099	A3	2	3								
05/17/2013	13:30:25	00:00.0	R	0000_0000000174764544	A3	1	11								
05/17/2013	13:31:19	00:00.0	A	900_226000135086	A3	1	16								
05/17/2013	13:31:49	00:00.3	A	900_226000135086	A3	2	19								
05/17/2013	13:36:32	00:00.0	R	0000_0000000174764573	A1	1	14272								
05/17/2013	13:38:12	00:00.0	A	900_226000137678	A3	1	30								
05/17/2013	13:43:04	00:00.0	A	900_226000137655	A3	1	28								
05/17/2013	13:43:40	00:00.0	R	0000_0000000180573686	A2	1	1041								
05/17/2013	13:54:19	00:00.0	A	900_226000137591	A3	1	65								
05/17/2013	13:56:05	00:00.0	A	900_226000137678	A3	1	19								
05/17/2013	13:56:13	00:00.0	A	900_226000137678	A3	1	2								
05/17/2013	13:56:16	00:00.0	A	900_226000137678	A3	1	1								
05/17/2013	13:57:04	00:00.0	A	900_226000137678	A3	1	16								
05/17/2013	13:58:39	00:00.0	R	0000_0000000180573686	A2	1	1353								
05/17/2013	13:58:42	00:00.0	A	900_226000137678	A3	1	23								
05/17/2013	14:00:15	00:01.0	A	900_226000137678	A3	4	12								
05/17/2013	14:00:19	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	14:00:21	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	14:07:21	00:00.0	R	0000_0000000174764573	A1	1	13748								
05/17/2013	14:07:59	00:01.0	A	900_226000137655	A3	4	70								
05/17/2013	14:08:04	00:00.0	A	900_226000137655	A3	1	4								
05/17/2013	14:13:38	00:00.0	R	0000_0000000180573686	A2	1	1480								
05/17/2013	14:15:11	00:00.0	R	0000_0000000174764544	A3	1	53								
05/17/2013	14:15:29	00:00.0	A	900_226000135099	A3	1	0								
05/17/2013	14:15:33	00:00.3	A	900_226000135099	A3	2	4								
05/17/2013	14:15:36	00:00.0	A	900_226000135099	A3	1	4								
05/17/2013	14:15:43	00:00.3	A	900_226000137655	A3	2	4								
05/17/2013	14:16:25	00:00.0	A	900_226000137655	A3	1	15								
05/17/2013	14:16:28	00:00.0	A	900_226000137655	A3	1	1								
05/17/2013	14:16:30	00:00.0	A	900_226000137655	A3	1	2								
05/17/2013	14:16:32	00:00.0	A	900_226000137655	A3	1	5								
05/17/2013	14:16:36	00:00.0	A	900_226000137655	A3	1	2								
05/17/2013	14:16:41	00:00.0	A	900_226000137655	A3	1	4								
05/17/2013	14:17:26	00:00.0	A	900_226000135099	A3	1	9								
05/17/2013	14:18:18	00:00.3	A	900_226000135099	A3	2	15								
05/17/2013	14:18:41	00:00.0	A	900_226000135099	A3	1	7								
05/17/2013	14:22:44	00:03.0	A	900_226000135099	A3	3	47								
05/17/2013	14:23:32	00:00.3	A	900_226000137678	A3	2	10								
05/17/2013	14:28:37	00:00.0	R	0000_0000000180573686	A2	1	1553								
05/17/2013	14:33:05	00:01.0	A	900_226000137678	A3	4	56								
05/17/2013	14:33:30	00:00.0	A	900_226000137678	A3	1	10								
05/17/2013	14:33:36	00:00.0	A	900_226000137678	A3	1	6								
05/17/2013	14:33:50	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	14:34:25	00:00.0	A	900_226000137678	A3	1	20								
05/17/2013	14:34:59	00:00.0	A	900_226000137678	A3	1	8								
05/17/2013	14:35:09	00:01.7	A	900_226000137678	A3	3	11								
05/17/2013	14:35:13	00:00.0	A	900_226000137678	A3	1	3								
05/17/2013	14:36:50	00:00.0	A	900_226000137678	A3	1	31								
05/17/2013	14:37:13	00:00.3	A	900_226000137678	A3	2	9								
05/17/2013	14:37:20	00:00.3	A	900_226000137678	A3	2	6								
05/17/2013	14:37:21	00:00.0	A	900_226000137678	A3	1	2								
05/17/2013	14:37:38	00:02.0	A	900_226000137678	A3	2	11								
05/17/2013	14:37:47	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	14:38:03	00:00.0	A	900_226000137678	A3	1	10								
05/17/2013	14:38:10	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	14:38:10	00:00.0	R	0000_0000000174764573	A1	1	13083								
05/17/2013	14:38:36	00:00.0	A	900_226000137678	A3	1	15								
05/17/2013	14:38:44	00:00.0	A	900_226000137678	A3	1	4								
05/17/2013	14:38:58	00:00.0	A	900_226000137678	A3	1	6								
05/17/2013	14:39:11	00:00.3	A	900_226000137678	A3	2	8								
05/17/2013	14:39:15	00:00.0	A	900_226000137678	A3	1	5								
05/17/2013	14:39:32	00:00.0	A	900_226000137678	A3	1	6								
05/17/2013	14:39:46	00:00.3	A	900_226000137678	A3	2	3								
05/17/2013	14:40:05	00:00.3	A	900_226000137678	A3	2	2								
05/17/2013	14:41:30	00:00.3	A	900_226000137678	A3	2	22								
05/17/2013	14:42:20	00:00.0	A	900_226000137678	A3	1	20								
05/17/2013	14:43:36	00:00.0	R	0000_0000000180573686	A2	1	1621								
05/17/2013	14:44:59	00:00.0	A	900_226000137678	A3	1	26								
05/17/2013	14:46:17	00:00.0	A	900_226000135099	A3	1	30								
05/17/2013	14:59:57	00:00.0	R	0000_0000000174764544	A3	1	102								
05/17/2013	15:02:10	00:00.0	A	900_226000135099	A3	1	14								
05/17/2013	15:02:11	00:00.0	A	900_226000135099	A3	1	1								
05/17/2013	15:03:09	00:00.0	A	900_226000135099	A3	1	16								
05/17/2013	15:03:32	00:00.0	A	900_226000135099	A3	1	11								
05/17/2013	15:03:36	00:00.0	A	900_226000135099	A3	1	3								
05/17/2013	15:03:51	00:00.0	A	900_226000135099	A3	1	7								
05/17/2013	15:04:56	00:00.0	A	900_226000135099	A3	1	14								
05/17/2013	15:06:12	00:00.0	A	900_226000135099	A3	1	19								
05/17/2013	15:08:59	00:00.0	R	0000_0000000174764573	A1	1	12906								
05/17/2013	15:13:32	00:00.0	R	0000_0000000180573686	A2	1	3402								
05/17/2013	15:14:52	00:00.0	R	0000_0000000174764544	A3	1	55								
05/17/2013	15:29:47	00:00.0	R	0000_0000000174764544	A3	1	85								
05/17/2013	15:39:48	00:00.0	R	0000_0000000174764573	A1	1	13089								
05/17/2013	15:44:42	00:00.0	R	0000_0000000174764544	A3	1	81								
05/17/2013	15:59:38	00:00.0	R	0000_0000000174764544	A3	1	103								
05/17/2013	16:09:06	00:00.0	A	900_226000137678	A3	1	53								
05/17/2013	16:13:26	00:00.0	R	0000_0000000180573686	A2	1	6390								
05/17/2013	16:28:25	00:00.0	R	0000_0000000180573686	A2	1	1136								
05/17/2013	16:29:29	00:00.0	R	0000_0000000174764544	A3	1	110								
05/17/2013	16:37:40	00:00.0	A	900_226000135086	A3	1	60								
05/17/2013	16:41:25	00:00.0	R	0000_0000000174764573	A1	1	27607								
05/17/2013	16:44:24	00:00.0	R	0000_0000000174764544	A3	1	54								
05/17/2013	16:58:22	00:00.0	R	0000_0000000180573686	A2	1	2389								
05/17/2013	17:13:20	00:00.0	R	0000_0000000180573686	A2	1	1149								
05/17/2013	17:14:16	00:00.0	R	0000_0000000174764544	A3	1	265								
05/17/2013	17:18:10	00:00.0	A	900_226000135099	A3	1	63								
05/17/2013	17:28:19	00:00.0	R	0000_0000000180573686	A2	1	1175								
05/17/2013	17:42:58	00:00.0	R	0000_0000000174764573	A1	1	27583								
05/17/2013	17:43:18	00:00.0	R	0000_0000000180573686	A2	1	1279								
05/17/2013	17:44:08	00:00.0	R	0000_0000000174764544	A3	1	467								
05/17/2013	17:58:16	00:00.0	R	0000_0000000180573686	A2	1	1365								
05/17/2013	17:59:05	00:00.0	R	0000_0000000174764544	A3	1	419								
05/17/2013	18:13:14	00:00.0	R	0000_0000000180573686	A2	1	1352								
05/17/2013	18:28:12	00:00.0	R	0000_0000000180573686	A2	1	1312								
05/17/2013	18:28:58	00:00.0	R	0000_0000000174764544	A3	1	1377								
05/17/2013	18:43:11	00:00.0	R	0000_0000000180573686	A2	1	1240								
05/17/2013	18:44:30	00:00.0	R	0000_0000000174764573	A1	1	25321								
05/17/2013	19:13:08	00:00.0	R	0000_0000000180573686	A2	1	2226								
05/17/2013	19:13:48	00:00.0	R	0000_0000000174764544	A3	1	2785								
05/17/2013	19:15:16	00:00.0	R	0000_0000000174764573	A1	1	12438								
05/17/2013	19:28:45	00:00.0	R	0000_0000000174764544	A3	1	1143								
05/17/2013	19:43:05	00:00.0	R	0000_0000000180573686	A2	1	2025								
05/17/2013	19:43:43	00:00.0	R	0000_0000000174764544	A3	1	1361								
05/17/2013	19:58:40	00:00.0	R	0000_0000000174764544	A3	1	1134								
05/17/2013	20:13:37	00:00.0	R	0000_0000000174764544	A3	1	1198								
05/17/2013	20:28:01	00:00.0	R	0000_0000000180573686	A2	1	3323								
05/17/2013	20:28:34	00:00.0	R	0000_0000000174764544	A3	1	1349								
05/17/2013	20:42:59	00:00.0	R	0000_0000000180573686	A2	1	1193								
05/17/2013	20:43:32	00:00.0	R	0000_0000000174764544	A3	1	1288								
05/17/2013	20:57:57	00:00.0	R	0000_0000000180573686	A2	1	1229								
05/17/2013	21:13:26	00:00.0	R	0000_0000000174764544	A3	1	2737								
05/17/2013	21:27:54	00:00.0	R	0000_0000000180573686	A2	1	2468								
05/17/2013	21:28:24	00:00.0	R	0000_0000000174764544	A3	1	1593								
05/17/2013	21:42:53	00:00.0	R	0000_0000000180573686	A2	1	1252								
05/17/2013	21:43:21	00:00.0	R	0000_0000000174764544	A3	1	1582								
05/17/2013	21:49:06	00:00.0	R	0000_0000000174764573	A1	1	57698								
05/17/2013	21:57:51	00:00.0	R	0000_0000000180573686	A2	1	1183								
05/17/2013	22:12:50	00:00.0	R	0000_0000000180573686	A2	1	1098								
05/17/2013	22:13:15	00:00.0	R	0000_0000000174764544	A3	1	3923								
05/17/2013	22:19:51	00:00.0	R	0000_0000000174764573	A1	1	10344								
05/17/2013	22:27:49	00:00.0	R	0000_0000000180573686	A2	1	1135								
05/17/2013	22:28:13	00:00.0	R	0000_0000000174764544	A3	1	1909								
05/17/2013	22:42:47	00:00.0	R	0000_0000000180573686	A2	1	1140								
05/17/2013	22:50:37	00:00.0	R	0000_0000000174764573	A1	1	10677								
05/17/2013	22:57:46	00:00.0	R	0000_0000000180573686	A2	1	1168								
05/17/2013	23:13:04	00:00.0	R	0000_0000000174764544	A3	1	5564								
05/17/2013	23:21:23	00:00.0	R	0000_0000000174764573	A1	1	10291								
05/17/2013	23:42:42	00:00.0	R	0000_0000000180573686	A2	1	3408								
05/17/2013	23:42:59	00:00.0	R	0000_0000000174764544	A3	1	4141								
05/17/2013	23:52:09	00:00.0	R	0000_0000000174764573	A1	1	9961								
05/17/2013	23:57:40	00:00.0	R	0000_0000000180573686	A2	1	1176								
05/18/2013	0:12:39	00:00.0	R	0000_0000000180573686	A2	1	1223								
05/18/2013	0:12:54	00:00.0	R	0000_0000000174764544	A3	1	4593								
05/18/2013	0:22:54	00:00.0	R	0000_0000000174764573	A1	1	9451								
05/18/2013	0:27:38	00:00.0	R	0000_0000000180573686	A2	1	1213								
05/18/2013	0:27:51	00:00.0	R	0000_0000000174764544	A3	1	2307								
05/18/2013	0:42:37	00:00.0	R	0000_0000000180573686	A2	1	1182								
05/18/2013	0:42:48	00:00.0	R	0000_0000000174764544	A3	1	2249								
05/18/2013	0:53:40	00:00.0	R	0000_0000000174764573	A1	1	9735								
05/18/2013	0:57:45	00:00.0	R	0000_0000000174764544	A3	1	2105								
05/18/2013	1:12:34	00:00.0	R	0000_0000000180573686	A2	1	2326								
05/18/2013	1:12:43	00:00.0	R	0000_0000000174764544	A3	1	2067								
05/18/2013	1:24:26	00:00.0	R	0000_0000000174764573	A1	1	10086								
05/18/2013	1:27:33	00:00.0	R	0000_0000000180573686	A2	1	1133								
05/18/2013	1:27:40	00:00.0	R	0000_0000000174764544	A3	1	2100								
05/18/2013	1:42:32	00:00.0	R	0000_0000000180573686	A2	1	1121								
05/18/2013	1:42:36	00:00.0	R	0000_0000000174764544	A3	1	2041								
05/18/2013	1:57:30	00:00.0	R	0000_0000000180573686	A2	1	1114								
05/18/2013	1:57:34	00:00.0	R	0000_0000000174764544	A3	1	2146								
05/18/2013	2:12:29	00:00.0	R	0000_0000000180573686	A2	1	1108								
05/18/2013	2:12:31	00:00.0	R	0000_0000000174764544	A3	1	2029								
05/18/2013	2:25:57	00:00.0	R	0000_0000000174764573	A1	1	20522								
05/18/2013	2:27:28	00:00.0	R	0000_0000000180573686	A2	1	1110								
05/18/2013	2:27:28	00:00.0	R	0000_0000000174764544	A3	1	1775								
05/18/2013	2:35:16	00:00.0	A	900_226000137678	A3	1	934								
05/18/2013	2:35:16	00:01.3	A	900_226000137678	A3	2	1								
05/18/2013	2:42:25	00:00.0	R	0000_0000000174764544	A3	1	805								
05/18/2013	2:56:33	00:00.0	A	900_226000137678	A3	1	1156								
05/18/2013	2:56:43	00:00.0	R	0000_0000000174764573	A1	1	11439								
05/18/2013	2:57:25	00:00.0	R	0000_0000000180573686	A2	1	2126								
05/18/2013	3:18:50	00:00.0	A	900_226000137591	A3	1	1896								
05/18/2013	3:27:16	00:00.0	R	0000_0000000174764544	A3	1	681								
05/18/2013	3:27:22	00:00.0	R	0000_0000000180573686	A2	1	2056								
05/18/2013	3:27:29	00:00.0	R	0000_0000000174764573	A1	1	12008								
05/18/2013	3:34:11	00:00.0	A	900_226000137591	A3	1	493								
05/18/2013	3:42:13	00:00.0	R	0000_0000000174764544	A3	1	610								
05/18/2013	3:42:20	00:00.0	R	0000_0000000180573686	A2	1	1046								
05/18/2013	3:50:46	00:00.0	A	900_226000137627	A3	1	734								
05/18/2013	4:12:06	00:00.0	R	0000_0000000174764544	A3	1	1601								
05/18/2013	4:12:17	00:00.0	R	0000_0000000180573686	A2	1	2112								
05/18/2013	4:14:20	00:00.0	A	900_226000137678	A3	1	188								
05/18/2013	4:14:49	00:00.3	A	900_226000137678	A3	2	45								
05/18/2013	4:25:05	00:00.3	A	900_226000137678	A3	2	694								
05/18/2013	4:26:11	00:00.0	A	900_226000137678	A3	1	89								
05/18/2013	4:27:15	00:00.0	R	0000_0000000180573686	A2	1	1110								
