=~=~=~=~=~=~=~=~=~=~=~=	PuTTY	log	2013.06.04	8:41:15	=~=~=~=~=~=~=~=~=~=~=~=										
05/31/2013	5:38:26	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/31/2013	5:49:02	00:00.0	R	0000_0000000180573686	A2	1	1080								
05/31/2013	5:51:45	00:00.0	R	0000_0000000174764573	A1	1	8832								
05/31/2013	6:04:00	00:00.0	R	0000_0000000180573686	A2	1	1341								
05/31/2013	6:08:16	00:00.0	R	0000_0000000174764544	A3	1	5401								
05/31/2013	6:18:59	00:00.0	R	0000_0000000180573686	A2	1	1441								
05/31/2013	6:22:33	00:00.0	R	0000_0000000174764573	A1	1	8226								
05/31/2013	6:38:06	00:00.0	R	0000_0000000174764544	A3	1	5400								
05/31/2013	6:44:40	00:00.0	A	900_226000137633	A3	1	1186								
05/31/2013	6:45:06	00:00.0	A	900_226000137633	A3	1	79								
05/31/2013	6:45:09	00:00.0	A	900_226000137633	A3	1	8								
05/31/2013	6:45:50	00:00.3	A	900_226000137633	A3	2	121								
05/31/2013	6:49:23	00:00.0	A	900_226000137633	A3	1	642								
05/31/2013	6:50:05	00:00.0	A	900_226000137633	A3	1	125								
05/31/2013	6:50:49	00:00.0	A	900_226000137633	A3	1	131								
05/31/2013	6:51:04	00:00.0	A	900_226000137633	A3	1	45								
05/31/2013	6:51:05	00:00.0	A	900_226000137633	A3	1	4								
05/31/2013	7:03:54	00:00.0	R	0000_0000000180573686	A2	1	5076								
05/31/2013	7:07:56	00:00.0	R	0000_0000000174764544	A3	1	3047								
05/31/2013	7:37:45	00:00.0	R	0000_0000000174764544	A3	1	5398								
05/31/2013	7:48:47	00:00.0	R	0000_0000000180573686	A2	1	4842								
05/31/2013	7:52:40	00:00.0	R	0000_0000000174764544	A3	1	2698								
05/31/2013	8:03:45	00:00.0	R	0000_0000000180573686	A2	1	1736								
05/31/2013	8:07:34	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/31/2013	8:18:43	00:00.0	R	0000_0000000180573686	A2	1	1807								
05/31/2013	8:22:28	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/31/2013	8:33:41	00:00.0	R	0000_0000000180573686	A2	1	1854								
05/31/2013	9:06:43	00:00.0	A	900_226000135086	A3	1	8009								
05/31/2013	9:07:08	00:00.0	A	900_226000135086	A3	1	74								
05/31/2013	9:07:11	00:00.0	R	0000_0000000174764544	A3	1	7								
05/31/2013	9:07:26	00:00.0	A	900_226000135086	A3	1	44								
05/31/2013	9:07:42	00:00.0	A	900_226000135086	A3	1	47								
05/31/2013	9:09:53	00:00.0	A	900_226000135086	A3	1	396								
05/31/2013	9:10:01	00:00.0	A	900_226000135086	A3	1	23								
05/31/2013	9:18:36	00:00.0	R	0000_0000000180573686	A2	1	5395								
05/31/2013	9:27:22	00:00.0	R	0000_0000000174764573	A1	1	45518								
05/31/2013	9:36:59	00:00.0	R	0000_0000000174764544	A3	1	4880								
05/31/2013	9:51:53	00:00.0	R	0000_0000000174764544	A3	1	2696								
05/31/2013	9:58:10	00:00.0	R	0000_0000000174764573	A1	1	7532								
05/31/2013	10:03:29	00:00.0	R	0000_0000000180573686	A2	1	5364								
05/31/2013	10:06:47	00:00.0	R	0000_0000000174764544	A3	1	2696								
05/31/2013	10:18:27	00:00.0	R	0000_0000000180573686	A2	1	1932								
05/31/2013	10:21:41	00:00.0	R	0000_0000000174764544	A3	1	2696								
05/31/2013	10:26:21	00:00.0	A	900_226000137633	A3	1	845								
05/31/2013	10:27:15	00:00.3	A	900_226000135086	A3	2	160								
05/31/2013	10:28:20	00:00.0	A	900_226000135086	A3	1	194								
05/31/2013	10:28:26	00:00.0	A	900_226000135086	A3	1	17								
05/31/2013	10:28:41	00:00.0	A	900_226000135086	A3	1	45								
05/31/2013	10:29:01	00:02.3	A	900_226000135086	A3	8	58								
05/31/2013	10:30:26	00:00.0	A	900_226000135086	A3	1	251								
05/31/2013	10:31:05	00:00.0	A	900_226000135086	A3	1	116								
05/31/2013	10:31:08	00:00.0	A	900_226000135086	A3	1	6								
05/31/2013	10:31:10	59:59.3	A	900_226000135086	A3	2	3								
05/31/2013	10:31:12	00:00.0	A	900_226000135086	A3	1	7								
05/31/2013	10:31:16	00:00.0	A	900_226000135086	A3	1	10								
05/31/2013	10:33:25	00:00.0	R	0000_0000000180573686	A2	1	2058								
05/31/2013	10:47:08	00:00.0	A	900_226000137633	A3	1	2870								
05/31/2013	10:47:16	00:00.3	A	900_226000135086	A3	2	24								
05/31/2013	10:47:35	00:00.0	A	900_226000135086	A3	1	56								
05/31/2013	10:47:53	00:00.0	A	900_226000135086	A3	1	53								
05/31/2013	10:48:08	00:00.0	A	900_226000135086	A3	1	42								
05/31/2013	10:49:51	00:00.0	A	900_226000135086	A3	1	310								
05/31/2013	10:50:02	00:00.0	A	900_226000135086	A3	1	32								
05/31/2013	10:50:21	00:00.0	A	900_226000135086	A3	1	57								
05/31/2013	10:52:04	00:00.0	A	900_226000135086	A3	1	310								
05/31/2013	10:52:21	00:00.0	A	900_226000135086	A3	1	50								
05/31/2013	10:52:47	00:00.0	A	900_226000135086	A3	1	77								
05/31/2013	11:02:56	00:00.0	A	900_226000137633	A3	1	1837								
05/31/2013	11:03:08	00:00.0	A	900_226000137633	A3	1	37								
05/31/2013	11:03:20	00:00.0	A	900_226000137633	A3	1	35								
05/31/2013	11:03:32	00:00.0	A	900_226000137633	A3	1	35								
05/31/2013	11:03:34	00:00.0	A	900_226000137633	A3	1	3								
05/31/2013	11:04:22	00:00.3	A	900_226000137633	A3	2	144								
05/31/2013	11:05:09	00:00.0	A	900_226000137633	A3	1	140								
05/31/2013	11:06:17	00:00.0	R	0000_0000000174764544	A3	1	206								
05/31/2013	11:21:09	00:00.0	R	0000_0000000174764544	A3	1	2688								
05/31/2013	11:33:18	00:00.0	R	0000_0000000180573686	A2	1	8214								
05/31/2013	11:36:00	00:00.0	R	0000_0000000174764544	A3	1	2688								
05/31/2013	11:48:16	00:00.0	R	0000_0000000180573686	A2	1	2042								
05/31/2013	11:50:51	00:00.0	R	0000_0000000174764544	A3	1	2686								
05/31/2013	12:01:27	00:00.0	R	0000_0000000174764573	A1	1	27875								
05/31/2013	12:03:15	00:00.0	R	0000_0000000180573686	A2	1	2025								
05/31/2013	12:18:13	00:00.0	R	0000_0000000180573686	A2	1	2028								
05/31/2013	12:32:17	00:00.0	R	0000_0000000174764573	A1	1	6965								
05/31/2013	12:33:12	00:00.0	R	0000_0000000180573686	A2	1	2056								
05/31/2013	12:48:10	00:00.0	R	0000_0000000180573686	A2	1	2056								
05/31/2013	13:03:06	00:00.0	R	0000_0000000174764573	A1	1	6943								
05/31/2013	13:03:09	00:00.0	R	0000_0000000180573686	A2	1	2033								
05/31/2013	13:05:07	00:00.0	R	0000_0000000174764544	A3	1	13443								
05/31/2013	13:18:07	00:00.0	R	0000_0000000180573686	A2	1	2051								
05/31/2013	13:19:59	00:00.0	R	0000_0000000174764544	A3	1	2691								
05/31/2013	13:33:06	00:00.0	R	0000_0000000180573686	A2	1	2107								
05/31/2013	13:33:55	00:00.0	R	0000_0000000174764573	A1	1	6872								
05/31/2013	13:48:04	00:00.0	R	0000_0000000180573686	A2	1	2139								
05/31/2013	13:52:39	00:00.0	A	900_226000137633	A3	1	5910								
05/31/2013	13:53:31	00:00.0	A	900_226000137633	A3	1	156								
05/31/2013	14:03:02	00:00.0	R	0000_0000000180573686	A2	1	2079								
05/31/2013	14:04:45	00:00.0	R	0000_0000000174764573	A1	1	6827								
05/31/2013	14:19:29	00:00.0	R	0000_0000000174764544	A3	1	4699								
05/31/2013	14:35:34	00:00.0	R	0000_0000000174764573	A1	1	6937								
05/31/2013	14:47:27	00:00.0	A	900_226000137633	A3	1	5063								
05/31/2013	14:49:16	00:00.0	R	0000_0000000174764544	A3	1	328								
05/31/2013	15:02:56	00:00.0	R	0000_0000000180573686	A2	1	8193								
05/31/2013	15:04:10	00:00.0	R	0000_0000000174764544	A3	1	2696								
05/31/2013	15:05:51	00:00.0	A	900_226000137633	A3	1	302								
05/31/2013	15:17:54	00:00.0	R	0000_0000000180573686	A2	1	1990								
05/31/2013	15:19:04	00:00.0	R	0000_0000000174764544	A3	1	2393								
05/31/2013	15:22:06	00:00.0	A	900_226000137633	A3	1	547								
05/31/2013	15:32:52	00:00.0	R	0000_0000000180573686	A2	1	1970								
05/31/2013	15:33:58	00:00.0	R	0000_0000000174764544	A3	1	2149								
05/31/2013	15:37:14	00:00.0	R	0000_0000000174764573	A1	1	14023								
05/31/2013	15:47:50	00:00.0	R	0000_0000000180573686	A2	1	2044								
05/31/2013	15:48:53	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/31/2013	16:08:03	00:00.0	R	0000_0000000174764573	A1	1	6926								
05/31/2013	16:17:47	00:00.0	R	0000_0000000180573686	A2	1	4161								
05/31/2013	16:18:41	00:00.0	R	0000_0000000174764544	A3	1	5396								
05/31/2013	16:33:36	00:00.0	R	0000_0000000174764544	A3	1	2697								
05/31/2013	16:38:52	00:00.0	R	0000_0000000174764573	A1	1	6804								
05/31/2013	16:47:43	00:00.0	R	0000_0000000180573686	A2	1	4132								
05/31/2013	16:48:30	00:00.0	R	0000_0000000174764544	A3	1	2698								
05/31/2013	16:58:09	00:00.0	A	900_226000137633	A3	1	1747								
05/31/2013	17:02:42	00:00.0	R	0000_0000000180573686	A2	1	2010								
05/31/2013	17:09:40	00:00.0	R	0000_0000000174764573	A1	1	7137								
05/31/2013	17:32:38	00:00.0	R	0000_0000000180573686	A2	1	3757								
05/31/2013	17:48:10	00:00.0	R	0000_0000000174764544	A3	1	9054								
05/31/2013	18:02:34	00:00.0	R	0000_0000000180573686	A2	1	3786								
05/31/2013	18:03:06	00:00.0	R	0000_0000000174764544	A3	1	2700								
05/31/2013	18:17:33	00:00.0	R	0000_0000000180573686	A2	1	1734								
05/31/2013	18:18:01	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/31/2013	18:32:31	00:00.0	R	0000_0000000180573686	A2	1	1757								
05/31/2013	18:32:57	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/31/2013	18:42:02	00:00.0	R	0000_0000000174764573	A1	1	22079								
05/31/2013	18:47:29	00:00.0	R	0000_0000000180573686	A2	1	1868								
05/31/2013	18:47:52	00:00.0	R	0000_0000000174764544	A3	1	2700								
05/31/2013	19:02:27	00:00.0	R	0000_0000000180573686	A2	1	1919								
05/31/2013	19:02:47	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/31/2013	19:32:23	00:00.0	R	0000_0000000180573686	A2	1	3277								
05/31/2013	19:32:39	00:00.0	R	0000_0000000174764544	A3	1	5404								
05/31/2013	19:47:21	00:00.0	R	0000_0000000180573686	A2	1	1320								
05/31/2013	19:47:34	00:00.0	R	0000_0000000174764544	A3	1	2701								
05/31/2013	20:14:23	00:00.0	R	0000_0000000174764573	A1	1	23809								
05/31/2013	20:17:18	00:00.0	R	0000_0000000180573686	A2	1	2698								
05/31/2013	20:17:25	00:00.0	R	0000_0000000174764544	A3	1	5403								
05/31/2013	20:32:16	00:00.0	R	0000_0000000180573686	A2	1	1571								
05/31/2013	20:45:10	00:00.0	R	0000_0000000174764573	A1	1	7817								
05/31/2013	20:47:14	00:00.0	R	0000_0000000180573686	A2	1	1714								
05/31/2013	21:02:12	00:00.0	R	0000_0000000180573686	A2	1	1760								
05/31/2013	21:15:57	00:00.0	R	0000_0000000174764573	A1	1	7513								
05/31/2013	21:17:10	00:00.0	R	0000_0000000180573686	A2	1	1754								
05/31/2013	21:32:09	00:00.0	R	0000_0000000180573686	A2	1	1643								
05/31/2013	21:46:44	00:00.0	R	0000_0000000174764573	A1	1	7804								
05/31/2013	21:46:59	00:00.0	R	0000_0000000174764544	A3	1	16213								
05/31/2013	22:01:55	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/31/2013	22:17:31	00:00.0	R	0000_0000000174764573	A1	1	7901								
05/31/2013	22:31:46	00:00.0	R	0000_0000000174764544	A3	1	5404								
05/31/2013	22:32:02	00:00.0	R	0000_0000000180573686	A2	1	6252								
05/31/2013	22:47:00	00:00.0	R	0000_0000000180573686	A2	1	1498								
05/31/2013	23:01:37	00:00.0	R	0000_0000000174764544	A3	1	5403								
05/31/2013	23:01:58	00:00.0	R	0000_0000000180573686	A2	1	1428								
05/31/2013	23:16:33	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/31/2013	23:16:56	00:00.0	R	0000_0000000180573686	A2	1	1430								
05/31/2013	23:19:05	00:00.0	R	0000_0000000174764573	A1	1	16281								
05/31/2013	23:31:29	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/31/2013	23:31:55	00:00.0	R	0000_0000000180573686	A2	1	1451								
05/31/2013	23:46:25	00:00.0	R	0000_0000000174764544	A3	1	2702								
05/31/2013	23:46:53	00:00.0	R	0000_0000000180573686	A2	1	1410								
05/31/2013	23:49:52	00:00.0	R	0000_0000000174764573	A1	1	8178								
06/01/2013	0:01:21	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	0:01:51	00:00.0	R	0000_0000000180573686	A2	1	1392								
06/01/2013	0:16:17	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	0:16:50	00:00.0	R	0000_0000000180573686	A2	1	1500								
06/01/2013	0:20:39	00:00.0	R	0000_0000000174764573	A1	1	8179								
06/01/2013	0:46:08	00:00.0	R	0000_0000000174764544	A3	1	5405								
06/01/2013	0:46:46	00:00.0	R	0000_0000000180573686	A2	1	2939								
06/01/2013	0:51:26	00:00.0	R	0000_0000000174764573	A1	1	8124								
06/01/2013	1:01:04	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	1:01:44	00:00.0	R	0000_0000000180573686	A2	1	1476								
06/01/2013	1:16:00	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	1:16:42	00:00.0	R	0000_0000000180573686	A2	1	1444								
06/01/2013	1:22:13	00:00.0	R	0000_0000000174764573	A1	1	8172								
06/01/2013	1:30:56	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	1:31:40	00:00.0	R	0000_0000000180573686	A2	1	1442								
06/01/2013	1:45:52	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	1:46:38	00:00.0	R	0000_0000000180573686	A2	1	1393								
06/01/2013	1:52:59	00:00.0	R	0000_0000000174764573	A1	1	8226								
06/01/2013	2:01:37	00:00.0	R	0000_0000000180573686	A2	1	1390								
06/01/2013	2:16:35	00:00.0	R	0000_0000000180573686	A2	1	1355								
06/01/2013	2:30:41	00:00.0	R	0000_0000000174764544	A3	1	8112								
06/01/2013	2:31:33	00:00.0	R	0000_0000000180573686	A2	1	1295								
06/01/2013	2:45:37	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	2:46:31	00:00.0	R	0000_0000000180573686	A2	1	1273								
06/01/2013	3:01:30	00:00.0	R	0000_0000000180573686	A2	1	1341								
06/01/2013	3:15:29	00:00.0	R	0000_0000000174764544	A3	1	5406								
06/01/2013	3:16:28	00:00.0	R	0000_0000000180573686	A2	1	1344								
06/01/2013	3:25:20	00:00.0	R	0000_0000000174764573	A1	1	25229								
06/01/2013	3:30:25	00:00.0	R	0000_0000000174764544	A3	1	2703								
06/01/2013	3:31:26	00:00.0	R	0000_0000000180573686	A2	1	1325								
06/01/2013	3:46:24	00:00.0	R	0000_0000000180573686	A2	1	1252								
06/01/2013	3:56:07	00:00.0	R	0000_0000000174764573	A1	1	8574								
06/01/2013	4:01:22	00:00.0	R	0000_0000000180573686	A2	1	1259								
06/01/2013	4:15:13	00:00.0	R	0000_0000000174764544	A3	1	8110								
06/01/2013	4:16:20	00:00.0	R	0000_0000000180573686	A2	1	1340								
06/01/2013	4:30:08	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	4:46:16	00:00.0	R	0000_0000000180573686	A2	1	2354								
06/01/2013	4:57:46	00:00.0	R	0000_0000000174764573	A1	1	17186								
06/01/2013	4:59:59	00:00.0	R	0000_0000000174764544	A3	1	5403								
06/01/2013	5:01:15	00:00.0	R	0000_0000000180573686	A2	1	1273								
06/01/2013	5:29:50	00:00.0	R	0000_0000000174764544	A3	1	5402								
06/01/2013	5:31:10	00:00.0	R	0000_0000000180573686	A2	1	2998								
06/01/2013	5:44:45	00:00.0	R	0000_0000000174764544	A3	1	2700								
06/01/2013	5:46:08	00:00.0	R	0000_0000000180573686	A2	1	1200								
06/01/2013	5:59:40	00:00.0	R	0000_0000000174764544	A3	1	2699								
06/01/2013	6:01:05	00:00.0	R	0000_0000000180573686	A2	1	1451								
06/01/2013	6:14:34	00:00.0	R	0000_0000000174764544	A3	1	2699								
06/01/2013	6:16:03	00:00.0	R	0000_0000000180573686	A2	1	1772								
06/01/2013	6:29:29	00:00.0	R	0000_0000000174764544	A3	1	2699								
06/01/2013	6:30:13	00:00.0	R	0000_0000000174764573	A1	1	23881								
06/01/2013	6:31:01	00:00.0	R	0000_0000000180573686	A2	1	1969								
06/01/2013	6:44:24	00:00.0	R	0000_0000000174764544	A3	1	2698								
06/01/2013	6:45:59	00:00.0	R	0000_0000000180573686	A2	1	2014								
06/01/2013	6:59:18	00:00.0	R	0000_0000000174764544	A3	1	2698								
06/01/2013	7:00:57	00:00.0	R	0000_0000000180573686	A2	1	1952								
06/01/2013	7:14:13	00:00.0	R	0000_0000000174764544	A3	1	2698								
06/01/2013	7:15:55	00:00.0	R	0000_0000000180573686	A2	1	1932								
06/01/2013	7:29:07	00:00.0	R	0000_0000000174764544	A3	1	2698								
06/01/2013	7:30:53	00:00.0	R	0000_0000000180573686	A2	1	1893								
06/01/2013	7:31:50	00:00.0	R	0000_0000000174764573	A1	1	14293								
06/01/2013	7:44:01	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/01/2013	7:45:51	00:00.0	R	0000_0000000180573686	A2	1	1827								
06/01/2013	7:58:56	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/01/2013	8:00:49	00:00.0	R	0000_0000000180573686	A2	1	1761								
06/01/2013	8:13:50	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/01/2013	8:15:47	00:00.0	R	0000_0000000180573686	A2	1	1843								
06/01/2013	8:28:44	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/01/2013	8:30:45	00:00.0	R	0000_0000000180573686	A2	1	1845								
06/01/2013	8:33:26	00:00.0	R	0000_0000000174764573	A1	1	14805								
06/01/2013	8:45:43	00:00.0	R	0000_0000000180573686	A2	1	1944								
06/01/2013	8:52:41	00:00.0	A	900_226000137633	A3	1	4334								
06/01/2013	8:53:20	00:00.0	A	900_226000137633	A3	1	116								
06/01/2013	8:54:26	00:00.0	A	900_226000137633	A3	1	198								
06/01/2013	8:55:11	00:00.0	A	900_226000137633	A3	1	134								
06/01/2013	8:55:37	00:00.0	A	900_226000137633	A3	1	80								
06/01/2013	8:55:44	00:00.0	A	900_226000137633	A3	1	20								
06/01/2013	8:56:40	00:00.3	A	900_226000137633	A3	2	166								
06/01/2013	8:56:51	00:00.0	A	900_226000137633	A3	1	32								
06/01/2013	8:57:07	00:00.0	A	900_226000137633	A3	1	48								
06/01/2013	8:57:16	00:00.0	A	900_226000137633	A3	1	25								
06/01/2013	8:57:31	00:00.0	A	900_226000137633	A3	1	44								
06/01/2013	8:57:33	00:00.0	A	900_226000137633	A3	1	7								
06/01/2013	8:57:55	00:00.0	A	900_226000137633	A3	1	63								
06/01/2013	8:58:06	00:00.0	A	900_226000137633	A3	1	32								
06/01/2013	8:58:24	00:00.0	A	900_226000137633	A3	1	55								
06/01/2013	8:58:32	00:00.0	R	0000_0000000174764544	A3	1	24								
06/01/2013	8:58:44	00:00.0	A	900_226000137633	A3	1	35								
06/01/2013	8:59:16	00:00.0	A	900_226000137633	A3	1	95								
06/01/2013	9:00:11	00:00.0	A	900_226000137633	A3	1	164								
06/01/2013	9:00:42	00:00.0	R	0000_0000000180573686	A2	1	1917								
06/01/2013	9:04:13	00:00.0	R	0000_0000000174764573	A1	1	7182								
06/01/2013	9:13:26	00:00.0	R	0000_0000000174764544	A3	1	2399								
06/01/2013	9:15:40	00:00.0	R	0000_0000000180573686	A2	1	1816								
06/01/2013	9:28:20	00:00.0	R	0000_0000000174764544	A3	1	2696								
06/01/2013	9:30:38	00:00.0	R	0000_0000000180573686	A2	1	1905								
06/01/2013	9:35:00	00:00.0	R	0000_0000000174764573	A1	1	7301								
06/01/2013	9:45:36	00:00.0	R	0000_0000000180573686	A2	1	1891								
06/01/2013	9:58:08	00:00.0	R	0000_0000000174764544	A3	1	5393								
06/01/2013	10:00:35	00:00.0	R	0000_0000000180573686	A2	1	1835								
06/01/2013	10:13:02	00:00.0	R	0000_0000000174764544	A3	1	2696								
06/01/2013	10:27:56	00:00.0	R	0000_0000000174764544	A3	1	2696								
06/01/2013	10:30:31	00:00.0	R	0000_0000000180573686	A2	1	4011								
06/01/2013	10:36:35	00:00.0	R	0000_0000000174764573	A1	1	14216								
06/01/2013	10:42:49	00:00.0	R	0000_0000000174764544	A3	1	2692								
06/01/2013	10:57:40	00:00.0	R	0000_0000000174764544	A3	1	2688								
06/01/2013	11:00:28	00:00.0	R	0000_0000000180573686	A2	1	4193								
06/01/2013	11:07:44	00:00.0	A	900_226000137633	A3	1	1822								
06/01/2013	11:08:22	00:00.0	A	900_226000137633	A3	1	113								
06/01/2013	11:08:24	00:00.0	A	900_226000137633	A3	1	6								
06/01/2013	11:09:05	00:00.3	A	900_226000137633	A3	2	122								
06/01/2013	11:12:31	00:00.0	R	0000_0000000174764544	A3	1	620								
06/01/2013	11:15:26	00:00.0	R	0000_0000000180573686	A2	1	2166								
06/01/2013	11:27:22	00:00.0	R	0000_0000000174764544	A3	1	2687								
06/01/2013	11:30:24	00:00.0	R	0000_0000000180573686	A2	1	2170								
06/01/2013	11:36:49	00:00.0	A	900_226000137633	A3	1	1710								
06/01/2013	11:37:03	00:00.0	A	900_226000137633	A3	1	40								
06/01/2013	11:37:10	00:00.0	A	900_226000137633	A3	1	21								
06/01/2013	11:37:33	00:00.0	A	900_226000137633	A3	1	69								
06/01/2013	11:38:11	00:00.0	R	0000_0000000174764573	A1	1	13550								
06/01/2013	11:42:13	00:00.0	R	0000_0000000174764544	A3	1	844								
06/01/2013	11:45:22	00:00.0	R	0000_0000000180573686	A2	1	2146								
06/01/2013	12:11:56	00:00.0	R	0000_0000000174764544	A3	1	5376								
06/01/2013	12:15:19	00:00.0	R	0000_0000000180573686	A2	1	4137								
06/01/2013	12:28:14	00:00.0	A	900_226000137633	A3	1	2952								
06/01/2013	12:31:47	00:00.0	A	900_226000135086	A3	1	639								
06/01/2013	12:45:17	00:00.0	R	0000_0000000180573686	A2	1	4191								
06/01/2013	12:56:30	00:00.0	R	0000_0000000174764544	A3	1	4475								
06/01/2013	13:00:15	00:00.0	R	0000_0000000180573686	A2	1	2118								
06/01/2013	13:11:22	00:00.0	R	0000_0000000174764544	A3	1	2689								
06/01/2013	13:15:14	00:00.0	R	0000_0000000180573686	A2	1	2042								
06/01/2013	13:26:14	00:00.0	R	0000_0000000174764544	A3	1	2690								
06/01/2013	13:30:12	00:00.0	R	0000_0000000180573686	A2	1	2052								
06/01/2013	13:41:06	00:00.0	R	0000_0000000174764544	A3	1	2692								
06/01/2013	13:45:11	00:00.0	R	0000_0000000180573686	A2	1	2030								
06/01/2013	13:55:59	00:00.0	R	0000_0000000174764544	A3	1	2692								
06/01/2013	14:00:09	00:00.0	R	0000_0000000180573686	A2	1	2102								
06/01/2013	14:10:52	00:00.0	R	0000_0000000174764544	A3	1	2694								
06/01/2013	14:15:07	00:00.0	R	0000_0000000180573686	A2	1	2048								
06/01/2013	14:18:21	00:00.0	A	900_226000137633	A3	1	1354								
06/01/2013	14:22:22	00:00.0	A	900_226000137633	A3	1	726								
06/01/2013	14:25:46	00:00.0	R	0000_0000000174764544	A3	1	613								
06/01/2013	14:30:06	00:00.0	R	0000_0000000180573686	A2	1	2059								
06/01/2013	14:45:04	00:00.0	R	0000_0000000180573686	A2	1	2073								
06/01/2013	14:55:34	00:00.0	R	0000_0000000174764544	A3	1	5394								
06/01/2013	15:13:53	00:00.0	R	0000_0000000174764573	A1	1	48262								
06/01/2013	15:25:23	00:00.0	R	0000_0000000174764544	A3	1	5395								
06/01/2013	15:30:00	00:00.0	R	0000_0000000180573686	A2	1	6010								
06/01/2013	15:40:17	00:00.0	R	0000_0000000174764544	A3	1	2697								
06/01/2013	15:44:43	00:00.0	R	0000_0000000174764573	A1	1	7107								
06/01/2013	16:10:06	00:00.0	R	0000_0000000174764544	A3	1	5396								
06/01/2013	16:25:01	00:00.0	R	0000_0000000174764544	A3	1	2699								
06/01/2013	16:39:56	00:00.0	R	0000_0000000174764544	A3	1	2699								
06/01/2013	16:44:51	00:00.0	R	0000_0000000180573686	A2	1	10271								
06/01/2013	16:46:20	00:00.0	R	0000_0000000174764573	A1	1	13800								
06/01/2013	16:54:51	00:00.0	R	0000_0000000174764544	A3	1	2699								
06/01/2013	16:59:50	00:00.0	R	0000_0000000180573686	A2	1	2000								
06/01/2013	17:14:48	00:00.0	R	0000_0000000180573686	A2	1	1977								
06/01/2013	17:17:08	00:00.0	R	0000_0000000174764573	A1	1	7047								
06/01/2013	17:24:41	00:00.0	R	0000_0000000174764544	A3	1	5399								
06/01/2013	17:29:46	00:00.0	R	0000_0000000180573686	A2	1	1967								
06/01/2013	17:44:45	00:00.0	R	0000_0000000180573686	A2	1	1849								
06/01/2013	17:47:55	00:00.0	R	0000_0000000174764573	A1	1	7253								
06/01/2013	17:54:31	00:00.0	R	0000_0000000174764544	A3	1	5401								
06/01/2013	18:09:27	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/01/2013	18:14:41	00:00.0	R	0000_0000000180573686	A2	1	3941								
06/01/2013	18:18:43	00:00.0	R	0000_0000000174764573	A1	1	7071								
06/01/2013	18:24:22	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/01/2013	18:39:18	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/01/2013	18:44:37	00:00.0	R	0000_0000000180573686	A2	1	3827								
06/01/2013	18:54:14	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/01/2013	18:59:35	00:00.0	R	0000_0000000180573686	A2	1	1544								
06/01/2013	19:09:09	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/01/2013	19:29:32	00:00.0	R	0000_0000000180573686	A2	1	2708								
06/01/2013	19:39:00	00:00.0	R	0000_0000000174764544	A3	1	5404								
06/01/2013	19:44:30	00:00.0	R	0000_0000000180573686	A2	1	1517								
06/01/2013	19:53:56	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	20:08:52	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/01/2013	20:21:50	00:00.0	R	0000_0000000174764573	A1	1	31091								
06/01/2013	20:23:47	00:00.0	R	0000_0000000174764544	A3	1	2701								
06/01/2013	20:44:22	00:00.0	R	0000_0000000180573686	A2	1	7141								
06/01/2013	20:59:20	00:00.0	R	0000_0000000180573686	A2	1	1705								
06/01/2013	21:08:34	00:00.0	R	0000_0000000174764544	A3	1	8106								
06/01/2013	21:23:24	00:00.0	R	0000_0000000174764573	A1	1	15141								
06/01/2013	21:23:30	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	21:29:16	00:00.0	R	0000_0000000180573686	A2	1	3365								
06/01/2013	21:44:14	00:00.0	R	0000_0000000180573686	A2	1	1599								
06/01/2013	21:53:22	00:00.0	R	0000_0000000174764544	A3	1	5405								
06/01/2013	22:08:18	00:00.0	R	0000_0000000174764544	A3	1	2702								
06/01/2013	22:14:10	00:00.0	R	0000_0000000180573686	A2	1	3279								
